Entry,Ref,OLDRS,RANK,RS,RAWQP,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,0000212,,,,,,,,,,,,,,,2019,2016,Classico,Soave Classico La Rocca,DOC,Soave,Pieropan,Veneto,5,25-29,Garganega 100%,Risotto al tartufo nero,92,,92,na,,Veneto Soave,,Bianco fermo,White Wine,13,48,14,botte grande,big oak,"Giallo dorato dai vivaci riflessi di gioventù, di ottima luminosità e consistenza. Profilo odoroso delineato su iniziali profumi di burro e cocco, sorretti da una grande mineralità. Seguono arancia, lime, pesca e mango, con speziature dolci di vaniglia. AI palato predominano la sapidità e la scattante freschezza, le sensazioni caloriche ammorbidiscono e bilanciano il sorso. La chiusura si prolunga su ricordi agrumati",,Italy,,,
2,0000212,,,,,,,,,,,,,,,2020,2017,Classico,Soave Classico La Rocca,DOC,Soave,Pieropan,Veneto,5,25-29,Garganega 100%,Carpaccio di gamberi,92,,92,na,,Veneto Soave,,Bianco fermo,White Wine,13,48,14,botte grande,big oak,"Solare e vivace giallo oro. Sfoggia con eleganza una profusione di erbe aromatiche intrecciate a mughetto, fiori di pesco, zagare, frutta tropicale dolce e succosa, pesca nettarina e agrumi,  di seguito percezioni di frolla, spezie dolci,  una mineralità che ricorda la pietra focaia. Struttura ben delineata, sicura, dal solido  piglio acido; rilascia gradualmente una sottile, gustosa sapidità che amplifica il finale ricco  di sfumature fruttate, speziate e vagamente iodate.",,Italy,,,
2,0000212,,,,,,,,,,,,,,,2021,2018,Classico,Soave Classico La Rocca,DOC,Soave,Pieropan,Veneto,5,25-29,Garganega 100%,Fantasia di crostacei crudi,93,,93,na,,Veneto Soave,,Bianco fermo,White Wine,13,48,14,botte grande,big oak,"Paglierino intenso con vividi bagliori dorati. Spettro olfattivo profondo: pesca sciroppata, cedro candito e frutta esotica sono seguiti da tratti di caprifoglio e ginestra; prosegue con nuance di miele di acacia, pepe bianco, zenzero e sbuffi minerali su uno sfondo vanigliato. L'assaggio rivela il carattere e la completezza strutturale: l'avvolgente morbidezza è  solcata da briosa freschezza ed espressiva sapidità, in perfetta sinergia. Il sorso è coeso, armonico, articolato nel finale speziato e lievemente sapido.",,Italy,,,
2,0000212,,,,,,,,,,,,,,,2022,2019,Classico,Soave Classico La Rocca,DOC,Soave,Pieropan,Veneto,3,25-29,Garganega 100%,nd,88,,88,na,,Veneto Soave,,Bianco fermo,White Wine,13,48,14,botte grande,big oak,,,Italy,,,
2,0000212,,,,,,,,,,,,,,,2023,2020,Classico,Soave Classico La Rocca,DOC,Soave,Pieropan,Veneto,3,26-30,Garganega 100%,Pollo alle mandorle e curcuma,88,,86,na,,Veneto Soave,,Bianco fermo,White Wine,13,48,14,botte grande,big oak,,,Italy,,,
1,000212-1,15.59,1,100,3.57,63,1,100,3.57,63,,,,,4.4,,,Classico,Soave Classico La Rocca,DOC,Soave,Pieropan,Veneto,3★-5★,26-30,Garganega 100%,Pappardelle ai porcini – Risotto al tartufo nero – Carpaccio di gamberi – Fantasia di crostacei crudi – Pollo alle mandorle e curcuma,91.0,0★,90.7,nd,nd,Veneto Soave,,Bianco fermo,White Wine,13,48k,14,botte grande,big oak,,,Italy,,,
2,0004100,,,,,,,,,,,,,,,2017,2014,,Soave Albare,DOC,Soave,Portinari,Veneto,3,10-14,Garganega 100%,Insalata di gamberetti su letto di rucola,86,3,86,,na,Veneto Soave,,Bianco fermo,White Wine,12.5,10,-,acciaio,steel,"Giallo paglierino luminoso. Aroma ricco di sfumature aromatiche, ricorda la mela golden, l'albicocca e la mandorla fresca. Al palato esprime tutta la sua avvolgente preziosità, che sublima in un finale gradevolmente sapido. Il buon corpo armonizza l'alcolicità e l'ottima freschezza, caratteristiche esaltate dall'utilizzo della tecnica della ""doppia maturazione ragionata"". Vinificazione in acciaio a temperatura controllata ",,Italy,,,
2,0004100,,,,,,,,,,,,,,,2020,2017,,Soave Albare,DOC,Soave,Portinari,Veneto,3,10-14,Garganega 100%,Gnocchi alle capesante e zucchine,88,3,88,,na,Veneto Soave,,Bianco fermo,White Wine,12.5,10,-,acciaio,steel,"Giallo paglierino con riflessi dorati. All’olfatto offre note di fiori bianchi, susina e mela cotogna. Ottimo equilibrio gustativo tra morbidezze di miele d’acacia e freschi toni di cedro e gesso. Fi- nale sapido e persistente con traccia tipica di mandorla amara che fa scommettere sulla sua longevità.",,Italy,,,
1,0004100-1,0.68,77,4,0.36,6,86,4,0.36,6,,,,,3.0,,,,Soave Albare,DOC,Soave,Portinari,Veneto,3★,10-14,Garganega 100%,Insalata di gamberetti su letto di rucola – Gnocchi alle capesante e zucchine,87.0,3★,87.0,nd,nd,Veneto Soave,,Bianco fermo,White Wine,12.5,10k,-,acciaio,steel,,,Italy,,,
2,0004131,,,,,,,,,,,,,,,2017,2014,Classico,Soave Classico Ronchetto,DOC,Soave,Portinari,Veneto,2,15-19,Garganega 100%,nd,82,2,82,,na,Veneto Soave,,Bianco fermo,White Wine,12.5,8,-,-,-,,,Italy,,,
1,0004131-1,0.12,101,1,0.04,1,115,1,0.04,1,,,,,2.0,,,Classico,Soave Classico Ronchetto,DOC,Soave,Portinari,Veneto,2★,15-19,Garganega 100%,nd,82.0,2★,82.0,nd,nd,Veneto Soave,,Bianco fermo,White Wine,12.5,8k,-,-,-,,,Italy,,,
2,0004146,,,,,,,,,,,,,,,2019,2016,,Soave Santo Stefano,DOC,Soave,Portinari,Veneto,4,15-19,Garganega 100%,Calamari al forno ripieni di patate e olive,89,4,89,,na,Veneto Soave,,Bianco fermo,White Wine,14.5,3,24,botte grande,big oak,"Vivace lucentezza che spiazza per la tonalità oro antico di cui si ammanta Olfatto assai composito, con frutta  a pasta bianca matura e macerata, ginestra secca, mandorla tostata, cioccolato bianco, aromi essiccati, curcuma, cera d’api. Sorso setoso, ancora discretamente fresco e dalla ricca sapidità, quasi salmastra in chiusura. Persiste con tenacia su richiami di frutta e mandorla. Si  fa quando l'annata lo consente: vendemmia tardiva con uve surmature, poi 24 mesi in botti di rovere e altri 24 in bottiglia. La prossima annata sarà la 2015, che è ancora in botte ",,Italy,,,
2,0004146,,,,,,,,,,,,,,,2020,2017,,Soave Santo Stefano,DOC,Soave,Portinari,Veneto,4,15-19,Garganega 100%,nd,90,4,90,,na,Veneto Soave,,Bianco fermo,White Wine,14.5,3,24,botte grande,big oak,,,Italy,,,
1,0004146-1,2.00,34,13,0.76,13,39,13,0.76,13,,,,,4.0,,,,Soave Santo Stefano,DOC,Soave,Portinari,Veneto,4★,15-19,Garganega 100%,Calamari al forno ripieni di patate e olive – ,89.5,4★,89.5,nd,nd,Veneto Soave,,Bianco fermo,White Wine,14.5,3k,24,botte grande,big oak,,,Italy,,,
2,0004147,,,,,,,,,,,,,,,2018,2015,,Soave U.P.,DOC,Soave,Portinari,Veneto,3,15-19,Garganega 100%,Gnocchetti al sugo di astice,86,3,86,,na,Veneto Soave,,Bianco fermo,White Wine,12.5,10,5,acciaio,steel,"È paglierino intenso con bagliori color oro. Accattivanti sopra uno sfondo minerale si stagliano i profumi di fiori di sambuco, mandorla, goccia d'oro  e leggere note di erbe aromatiche come la maggiorana. All’assaggio mostra buon equilibrio tra le parti, con un'entrata docile e fresca e una sapidità quasi iodata, che permane a lungo e chiude assieme a note lontanamente astringenti. Solo acciaio per 4-5 mesi ",,Italy,,,
2,0004147,,,,,,,,,,,,,,,2020,2017,,Soave U.P.,DOC,Soave,Portinari,Veneto,3,15-19,Garganega 100%,Gnocchetti al sugo di astice,86,3,86,,na,Veneto Soave,,Bianco fermo,White Wine,13.5,10,5,acciaio,steel,"È paglierino intenso con bagliori color oro. Accattivanti sopra uno sfondo minerale si stagliano i profumi di fiori di sambuco, mandorla, goccia d'oro  e leggere note di erbe aromatiche come la maggiorana. All’assaggio mostra buon equilibrio tra le parti, con un'entrata docile e fresca e una sapidità quasi iodata, che permane a lungo e chiude assieme a note lontanamente astringenti. Solo acciaio per 4-5 mesi ",,Italy,,,
1,0004147-1,0.68,77,4,0.26,5,86,4,0.26,5,,,,,3.0,,,,Soave U.P.,DOC,Soave,Portinari,Veneto,3★,15-19,Garganega 100%,nd,86.0,3★,86.0,nd,nd,Veneto Soave,,Bianco fermo,White Wine,13.5,10k,5,acciaio,steel,,,Italy,,,
2,0004162,,,,,,,,,,,,,,,2018,2015,,Soave La Broia,DOC,Soave,Roccolo Grassi,Veneto,3,15-19,Garganega 100%,Trionfo di pesce crudo,87,3,87,,na,Veneto Soave,,Bianco fermo,White Wine,13,11,12,botte grande,big oak,"Giallo paglierino intenso con bagliori luminosi. Si apre lento e aristocratico sui tratti speziati dell'evoluzione: pepe bianco, cannella e vaniglia. Poi si dipana su timo, maggiorana, menta, ortica, legno di sandalo e un soffio balsamico e mentolato. Infine gli agrumi, tra cui emergono pompelmo e cedro. Sembra quasi di averlo risvegliato nel suo riposo, ambizioso e forte sulle papille, con freschezza, struttura, cenni minerali di grafite e ritorni tostati di mandorla e nocciola. Passaggio per 12 mesi in botte grande da 25 ettolitri. ",,Italy,,,
2,0004162,,,,,,,,,,,,,,,2019,2016,,Soave La Broia,DOC,Soave,Roccolo Grassi,Veneto,4,15-19,Garganega 100%,Mezzi paccheri con vongole zucchine e pomodorini,89,4,89,,na,Veneto Soave,,Bianco fermo,White Wine,12.5,13,12,botte grande,big oak,"Paglierino intenso, raggiante di venature dorate. Intrigante quadro olfattivo che rivela una progressione molto lunga: timo, salvia e rosmarino aprono a un susseguirsi di sensazioni fruttate di mela e pesca, pompelmo, quindi nocciole tostate, incenso, vaniglia e un ricordo  di grafite. Al palato è ricco e generoso, avvolgente, dall'impatto morbido, ben sostenuto da una piacevole freschezza che ravviva l'equilibrio. Regala una  scia finale durevole e amaricante. La fermentazione avviene in legno, dove matura per 12 mesi ",,Italy,,,
2,0004162,,,,,,,,,,,,,,,2020,2017,,Soave La Broia,DOC,Soave,Roccolo Grassi,Veneto,3,15-19,Garganega 100%,Tagliolini con il luccio,87,3,87,,na,Veneto Soave,,Bianco fermo,White Wine,12.5,14,12,botte grande,big oak,"Giallo paglierino di buona intensità cromatica. Ai sentori di frutta gialla, mela cotogna e pera, affianca nuance più fresche di mandarancio, pompelmo rosa e lime; la balsamicità della resina e i soffi di erbe aromatiche, salvia, rosmarino e lavanda si intrecciano ad accenni di incenso, pepe nero e vaniglia l'assaggio rivela un'impronta sapida  di rilievo e ottima freschezza, che non impedisce l'emergere di un persistente finale fruttato. Fermenta e matura parzialmente in botti da 25 ettolitri per 12 mesi. ",,Italy,,,
2,0004162,,,,,,,,,,,,,,,2023,2020,,Soave La Broia,DOC,Soave,Roccolo Grassi,Veneto,4,15-19,Garganega 100%,Calamarata con ragù di pesce spada,89,4,89,,na,Veneto Soave,,Bianco fermo,White Wine,12.5,14,12,botte grande,big oak,,,Italy,,,
1,0004162-1,2.68,24,17,1.01,18,28,17,1.01,18,,,,,3.5,,,,Soave La Broia,DOC,Soave,Roccolo Grassi,Veneto,3★-4★,15-19,Garganega 100%,Trionfo di pesce crudo – Mezzi paccheri con vongole zucchine e pomodorini – Tagliolini con il luccio – Calamarata con ragù di pesce spada,88.0,3★-4★,88.0,nd,nd,Veneto Soave,,Bianco fermo,White Wine,12.5,14k,12,botte grande,big oak,,,Italy,,,
2,0004192,,,,,,,,,,,,,,,2023,2020,,Soave,DOC,Soave,San Cassiano,Veneto,3,5-9,Garganega 100%,nd,86,3,86,,na,Veneto Soave,,Bianco fermo,White Wine,13,10,6,acciaio,steel,,,Italy,,,
1,0004192-1,0.34,88,2,0.31,6,98,2,0.31,6,,,,,3.0,,,,Soave,DOC,Soave,San Cassiano,Veneto,3★,5-9,Garganega 100%,nd,86.0,3★,86.0,nd,nd,Veneto Soave,,Bianco fermo,White Wine,13,10k,6,acciaio,steel,,,Italy,,,
2,0004167,,,,,,,,,,,,,,,2020,2017,,Soave,DOC,Soave,Sandro De Bruno,Veneto,3,10-14,Garganega 100%,nd,86,3,86,,na,Veneto Soave,,Bianco fermo,White Wine,12.5,26,-,-,-,,,Italy,,,
2,0004167,,,,,,,,,,,,,,,2021,2018,,Soave,DOC,Soave,Sandro De Bruno,Veneto,3,10-14,Garganega 100%,nd,86,3,86,,na,Veneto Soave,,Bianco fermo,White Wine,12.5,26,-,-,-,,,Italy,,,
2,0004167,,,,,,,,,,,,,,,2022,2019,,Soave,DOC,Soave,Sandro De Bruno,Veneto,3,10-14,Garganega 100%,nd,86,3,86,,na,Veneto Soave,,Bianco fermo,White Wine,12.5,26,-,-,-,,,Italy,,,
1,0004167-1,1.02,55,7,0.54,10,62,7,0.54,10,,,,,3.0,,,,Soave,DOC,Soave,Sandro De Bruno,Veneto,3★,10-14,Garganega 100%,nd,86.0,3★,86.0,nd,nd,Veneto Soave,,Bianco fermo,White Wine,12.5,26k,-,-,-,,,Italy,,,
2,0004139,,,,,,,,,,,,,,,2017,2014,Colli Scaligeri,Soave Colli Scaligeri,DOC,Soave,Sandro De Bruno,Veneto,3,10-14,Garganega 100%,nd,86,3,86,,na,Veneto Soave,,Bianco fermo,White Wine,13,26,18,acciaio,steel,,,Italy,,,
2,0004139,,,,,,,,,,,,,,,2018,2015,Colli Scaligeri,Soave Colli Scaligeri,DOC,Soave,Sandro De Bruno,Veneto,3,10-14,Garganega 100%,nd,86,3,86,,na,Veneto Soave,,Bianco fermo,White Wine,13,26,18,acciaio,steel,,,Italy,,,
2,0004139,,,,,,,,,,,,,,,2019,2016,Colli Scaligeri,Soave Colli Scaligeri,DOC,Soave,Sandro De Bruno,Veneto,3,15-19,Garganega 100%,nd,86,3,86,,na,Veneto Soave,,Bianco fermo,White Wine,13,26,18,acciaio,steel,,,Italy,,,
2,0004139,,,,,,,,,,,,,,,2021,2018,Colli Scaligeri,Soave Colli Scaligeri,DOC,Soave,Sandro De Bruno,Veneto,3,15-19,Garganega 100%,Gnocchi con la fioreta,86,3,86,,na,Veneto Soave,,Bianco fermo,White Wine,13,26,18,acciaio,steel,"Giallo paglierino con qualche riflesso verdolino. Profilo aromatico che si esprime con menta piperita, erbe di campo e fiori di camomilla; si apre  a idee fruttate di mango, ananas e albicocca. Al palato rivela freschezza citrina e marcata sapidità, che esaltano intensità e persistenza. Chiude su ricordi agrumati e di mandorla. Sosta in acciaio per 18 mesi. ",,Italy,,,
2,0004139,,,,,,,,,,,,,,,2022,2019,Colli Scaligeri,Soave Colli Scaligeri,DOC,Soave,Sandro De Bruno,Veneto,3,15-19,Garganega 100%,nd,86,3,86,,na,Veneto Soave,,Bianco fermo,White Wine,13,26,18,acciaio,steel,,,Italy,,,
2,0004139,,,,,,,,,,,,,,,2023,2020,Colli Scaligeri,Soave Colli Scaligeri,DOC,Soave,Sandro De Bruno,Veneto,3,15-19,Garganega 100%,Ravioli di magro con funghi chiodini,86,3,86,,na,Veneto Soave,,Bianco fermo,White Wine,13,13,18,acciaio,steel,,,Italy,,,
1,0004139-1,2.03,30,13,0.77,14,35,13,0.77,14,,,,,3.0,,,Colli Scaligeri,Soave Colli Scaligeri,DOC,Soave,Sandro De Bruno,Veneto,3★,15-19,Garganega 100%,Gnocchi con la fioreta – Ravioli di magro con funghi chiodini,86.0,3★,86.0,nd,nd,Veneto Soave,,Bianco fermo,White Wine,13,13k,18,acciaio,steel,,,Italy,,,
2,0006254,,,,,,,,,,,,,,,2023,2021,,Soave Da Suoli Vulcanici,DOC,Soave,Sandro De Bruno,Veneto,3,10-14,Garganega 100%,Linguine allo scoglio,86,3,86,,na,Veneto Soave,,Bianco fermo,White Wine,12.5,26,-,-,-,,,Italy,,,
1,0006254-1,0.34,88,2,0.18,3,98,2,0.18,3,,,,,3.0,,,,Soave Da Suoli Vulcanici,DOC,Soave,Sandro De Bruno,Veneto,3★,10-14,Garganega 100%,Linguine allo scoglio,86.0,3★,86.0,nd,nd,Veneto Soave,,Bianco fermo,White Wine,12.5,26k,-,-,-,,,Italy,,,
2,0004172,,,,,,,,,,,,,,,2020,2017,Classico,Soave Classico Vigneti Di Monteforte,DOC,Soave,Santi,Veneto,3,10-14,Garganega 90% – Trebbiano di Soave 10%,nd,86,3,86,,na,Veneto Soave,,Bianco fermo,White Wine,12.5,30,-,-,-,,,Italy,,,
1,0004172-1,0.34,88,2,0.18,3,98,2,0.18,3,,,,,3.0,,,Classico,Soave Classico Vigneti Di Monteforte,DOC,Soave,Santi,Veneto,3★,10-14,Garganega 90% – Trebbiano di Soave 10%,nd,86.0,3★,86.0,nd,nd,Veneto Soave,,Bianco fermo,White Wine,12.5,30k,-,-,-,,,Italy,,,
2,0004104,,,,,,,,,,,,,,,2017,2015,Classico,Soave Classico,DOC,Soave,Suavia,Veneto,3,10-14,Garganega 100%,Tartare di tonno rosso,86,3,86,,na,Veneto Soave,,Bianco fermo,White Wine,12.5,130,5,acciaio,steel,"Brillante color platino dai riflessi verdolini. Delicato ed elegante il profilo aromatico. Ginestra e rosa bianca, pesca e lime. Quindi apre su note di fieno, finocchietto, nocciola e qualche cenno di pietra focaia. Il sorso è fine e di ottima beva, debuttando con una setosa morbidezza, per concedersi in sapidità quasi gessosa e nella freschezza agrumata che domina il lungo finale dissetante. In acciaio a contatto con le fecce fini per 5 mesi. ",,Italy,,,
2,0004104,,,,,,,,,,,,,,,2018,2016,Classico,Soave Classico,DOC,Soave,Suavia,Veneto,3,10-14,Garganega 100%,nd,86,3,86,,na,Veneto Soave,,Bianco fermo,White Wine,12.5,130,5,acciaio,steel,,,Italy,,,
2,0004104,,,,,,,,,,,,,,,2019,2017,Classico,Soave Classico,DOC,Soave,Suavia,Veneto,3,10-14,Garganega 100%,nd,86,3,86,,na,Veneto Soave,,Bianco fermo,White Wine,12.5,130,5,acciaio,steel,,,Italy,,,
2,0004104,,,,,,,,,,,,,,,2020,2018,Classico,Soave Classico,DOC,Soave,Suavia,Veneto,3,10-14,Garganega 100%,nd,86,3,86,,na,Veneto Soave,,Bianco fermo,White Wine,12,130,5,acciaio,steel,,,Italy,,,
2,0004104,,,,,,,,,,,,,,,2021,2019,Classico,Soave Classico,DOC,Soave,Suavia,Veneto,3,10-14,Garganega 100%,nd,86,3,86,,na,Veneto Soave,,Bianco fermo,White Wine,12,130,5,acciaio,steel,,,Italy,,,
2,0004104,,,,,,,,,,,,,,,2022,2020,Classico,Soave Classico,DOC,Soave,Suavia,Veneto,3,10-14,Garganega 100%,nd,86,3,86,,na,Veneto Soave,,Bianco fermo,White Wine,12,130,5,acciaio,steel,,,Italy,,,
2,0004104,,,,,,,,,,,,,,,2023,2021,Classico,Soave Classico,DOC,Soave,Suavia,Veneto,5,12-16,Garganega 100%,Branzino al sale su letto di patate,91,5,91,,na,Veneto Soave,,Bianco fermo,White Wine,12,130,5,acciaio,steel,"Paglierino. È pulito, preciso, verticale e intrigante. SI susseguono note di blancospino, pera, maggiorana, anice stellato, tarassaco e mandorla. H indubblamente un ottimo equilibrio con grande gloco fresco-sapido che matca tutto il sorso. Chiude saporito tra albicocca fresca e aromi agrumati. Smagliante paglierino verde Impeccabiimente piacevole Lolfatto, composto da note fruttate di albicocca, ananas, susina gialla, pera e mela, con tocchi di rosmarino in uno sfondo di acacia e mughetto. Palato di estrema precisione, privo di spigalosità, che chiude con eleganza minerale. ",,Italy,,,
1,0004104-1,4.68,14,30,2.15,38,15,30,2.15,38,,,,,3.3,,,Classico,Soave Classico,DOC,Soave,Suavia,Veneto,3★-5★,12-16,Garganega 100%,Branzino al sale su letto di patate,86.7,3★-5★,86.7,nd,nd,Veneto Soave,,Bianco fermo,White Wine,12,130k,5,acciaio,steel,,,Italy,,,
2,0004120,,,,,,,,,,,,,,,2017,2014,Classico,Soave Classico Monte Carbonare,DOC,Soave,Suavia,Veneto,3,15-19,Garganega 100%,nd,87,3,87,,na,Veneto Soave,,Bianco fermo,White Wine,13,30,12,acciaio,steel,,,Italy,,,
2,0004120,,,,,,,,,,,,,,,2018,2015,Classico,Soave Classico Monte Carbonare,DOC,Soave,Suavia,Veneto,4,15-19,Garganega 100%,Filetto di branzino in crosta di basilico,89,4,89,,na,Veneto Soave,,Bianco fermo,White Wine,13,30,12,acciaio,steel,"Paglierino intenso e lucente. Seduce con garbo esprimendo un'iniziale nota affumicata e sulfurea, mista a ortica, mentuccia e zenzero. Poi irrompe la frutta esotica, seguita da cedro, pesca bianca, pinolo, fieno e una sferzata  di pepe bianco ad arricchire il tutto. Attacco morbido in un sorso che evidenzia subito vivacità e dinamismo, di notevole freschezza. L’equilibrio, data l'indole vellutata, è assicurato dalla sapidità, modulata quanto basta per garantire slancio e persistenza superiori, senza alcuna dissonanza scomposta  o amarognola. Matura in acciaio a contatto con le fecce fini per 12 mesi. ",,Italy,,,
2,0004120,,,,,,,,,,,,,,,2019,2016,Classico,Soave Classico Monte Carbonare,DOC,Soave,Suavia,Veneto,3,15-19,Garganega 100%,Gnocchi al baccalà polesano con il pomodoro,88,3,88,,na,Veneto Soave,,Bianco fermo,White Wine,13,30,12,acciaio,steel,"Paglierino di spiccata lucentezza. All'olfatto presenta un raffinato bouquet composto da fieno, mallo di noce, camonmilla, erbe di campo, agrumi; seguono sensazioni di susina goccia d’oro e pesca nettarina, unite a folate balsamiche e sulfuree. Di morbida struttura, freschezza e sapidità vivacizzano il sorso, acquistando ulteriore slancio e vigore grazie a un finale sapido. Sfuma lentamente con coerenza e compostezza inappuntabili Solo acciaio. ",,Italy,,,
2,0004120,,,,,,,,,,,,,,,2020,2017,Classico,Soave Classico Monte Carbonare,DOC,Soave,Suavia,Veneto,5,15-19,Garganega 100%,Branzino al cartoccio,91,5,91,,na,Veneto Soave,,Bianco fermo,White Wine,12.5,40,12,acciaio,steel,"Lucente paglierino screziato di verde brillante. Profumi nitidi ed eleganti:  agli iniziali sentori di tiglio, gelsomino  e albicocca fanno eco papaia, cedro, limone, mela verde e gesso; erbe aromatiche e sensazioni sulfuree danno ulteriore profondità. Entra diretto al palato, mirabilmente sospeso tra spiccata freschezza e bilanciamento glicerico, gustoso e completo. Irradia di sapore anche l'esteso finale, che termina la sua corsa con una lunga chiosa  che ricorda olio essenziale di pino e mandorla. Sosta in acciaio per 12 mesi. ",,Italy,,,
2,0004120,,,,,,,,,,,,,,,2021,2018,Classico,Soave Classico Monte Carbonare,DOC,Soave,Suavia,Veneto,3,15-19,Garganega 100%,Terrina di coniglio,88,3,88,,na,Veneto Soave,,Bianco fermo,White Wine,12.5,40,12,acciaio,steel,"Luminosissimo giallo tenue con qualche luccichio dorato. È soprattutto il frutto a rivelarsi: pesca nettarina, pera williams, pompelmo e mandorla fresca; seguono il giacinto, i fiori di campo e note verdi di foglia di limone. Grande agilità gustativa, che trova il suo baricentro nella fusione tra freschezza e sapidità quasi sulfurea. Persiste a lungo, coerente e raffinato. Per 12 mesi in acciaio ",,Italy,,,
2,0004120,,,,,,,,,,,,,,,2022,2019,Classico,Soave Classico Monte Carbonare,DOC,Soave,Suavia,Veneto,5,15-19,Garganega 100%,Granseola e avocado,91,5,91,,na,Veneto Soave,,Bianco fermo,White Wine,12.5,40,12,acciaio,steel,"Il paglierino lucente anticipa sentori di pesca gialla, mela, uva spina, mandarino, pompelmo, mandorla e timo, mentre aleggia una nota minerale di pietra focaia. Il grande equilibrio fresco-sa- pido si accompagna a struttura e persistenza di ottimo livello, con finale sapido e fruttato",,Italy,,,
