Entry,0006564,OLDRS,RANK,RS,RAWQP,QP,RANK2,RS2,RAWQP,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,0003068,,,,,,,,,,,,,,,2018,2009,Millesimato,Franciacorta Brut Millè,DOCG,Franciacorta,Villa Crespia,Lombardia,3,20-24,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,13,50,7+30,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0003068,,,,,,,,,,,,,,,2019,2010,Millesimato,Franciacorta Brut Millè,DOCG,Franciacorta,Villa Crespia,Lombardia,3,20-24,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,13,50,7+30,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0003068,,,,,,,,,,,,,,,2020,2011,Millesimato,Franciacorta Brut Millè,DOCG,Franciacorta,Villa Crespia,Lombardia,3,20-24,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,13,60,7+30,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0003068,,,,,,,,,,,,,,,2021,2012,Millesimato,Franciacorta Brut Millè,DOCG,Franciacorta,Villa Crespia,Lombardia,3,20-24,Chardonnay 100%,Formaggella della val Trompia,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,70,7+30,acciaio+sur lie,steel+sur lie,"Dorato lucente, con bollicine incessantiQuadro odoroso di grande fascino, compostoda sensazioni di zafferano, alloro, curcuma ezenzero; una lieve nota di anice accompagnafiori di ginestra, su una mineralità sfumata, einfine mandarino, mango e papaia. Intensoed equilibrato all'assaggio, caratterizzato daun'effervescenza fresca e avvolgente che esaltala sapidità e il delizioso agrume nel lungo finale.Fermenta e matura in acciaio. Sur lie per 30mesi",,Italy,Vintage,Traditional/Classic method,Brut
2,0003068,,,,,,,,,,,,,,,2022,2014,Millesimato,Franciacorta Brut Millè,DOCG,Franciacorta,Villa Crespia,Lombardia,3,20-24,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,70,7+30,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0003068,,,,,,,,,,,,,,,2023,2015,Millesimato,Franciacorta Brut Millè,DOCG,Franciacorta,Villa Crespia,Lombardia,3,23-27,Chardonnay 100%,Catalana di crostacei,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,60,7+30,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
1,0003068-1,2.04,84,11,0.46,17,,,,,93,11,0.46,17,3.0,,,Millesimato,Franciacorta Brut Millè,DOCG,Franciacorta,Villa Crespia,Lombardia,3★,23-27,Chardonnay 100%,Formaggella della val Trompia – Catalana di crostacei,86.0,3★,86.0,nd,nd,,,Bianco spumante,Sparkling White,12.5,60k,7+30,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0003214,,,,,,,,,,,,,,,2018,2018,,Franciacorta Brut Miolo,DOCG,Franciacorta,Villa Crespia,Lombardia,2,15-19,Chardonnay 100%,nd,84,2,84,nd,nd,,,Bianco spumante,Sparkling White,12.5,40,-,-,-,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003214,,,,,,,,,,,,,,,2019,2019,,Franciacorta Brut Miolo,DOCG,Franciacorta,Villa Crespia,Lombardia,3,15-19,Chardonnay 100%,nd,85,3,85,nd,nd,,,Bianco spumante,Sparkling White,12.5,40,-,-,-,,,Italy,Sans Année,Traditional/Classic method,Brut
1,0003214-1,0.45,298,3,0.15,6,,,,,338,3,0.15,6,2.5,,,,Franciacorta Brut Miolo,DOCG,Franciacorta,Villa Crespia,Lombardia,2★-3★,15-19,Chardonnay 100%,nd,84.5,2★-3★,84.5,nd,nd,,,Bianco spumante,Sparkling White,12.5,40k,-,-,-,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003067,,,,,,,,,,,,,,,2017,2017,,Franciacorta Brut Novalia,DOCG,Franciacorta,Villa Crespia,Lombardia,3,15-19,Chardonnay 100%,nd,85,3,85,nd,nd,,,Bianco spumante,Sparkling White,12.5,50,5+24,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003067,,,,,,,,,,,,,,,2018,2018,,Franciacorta Brut Novalia,DOCG,Franciacorta,Villa Crespia,Lombardia,2,15-19,Chardonnay 100%,nd,84,2,84,nd,nd,,,Bianco spumante,Sparkling White,12.5,40,5+24,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003067,,,,,,,,,,,,,,,2019,2019,,Franciacorta Brut Novalia,DOCG,Franciacorta,Villa Crespia,Lombardia,3,15-19,Chardonnay 100%,nd,85,3,85,nd,nd,,,Bianco spumante,Sparkling White,12.5,40,5+24,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003067,,,,,,,,,,,,,,,2020,2020,,Franciacorta Brut Novalia,DOCG,Franciacorta,Villa Crespia,Lombardia,3,15-19,Chardonnay 100%,Spaghetti ai ricci di mare,85,3,85,nd,nd,,,Bianco spumante,Sparkling White,12.5,60,5+24,acciaio+sur lie,steel+sur lie,"Paglierino intenso, attraversato da bollicine finie numerose. All'olfatto libera decisi sentori diananas e pesca gialla, con richiami di timo eun fondo di panificazione. Sorso pregevole edequilibrato, che si sviluppa inizialmente su unamatrice fresco-sapida prima di chiudere su toniburrosi. Sosta in acciaio e per 24 mesi sui lievitiin bottiglia.",,Italy,Sans Année,Traditional/Classic method,Brut
2,0003067,,,,,,,,,,,,,,,2021,2021,,Franciacorta Brut Novalia,DOCG,Franciacorta,Villa Crespia,Lombardia,2,15-19,Chardonnay 100%,nd,84,2,84,nd,nd,,,Bianco spumante,Sparkling White,12.5,70,5+24,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003067,,,,,,,,,,,,,,,2022,2022,,Franciacorta Brut Novalia,DOCG,Franciacorta,Villa Crespia,Lombardia,3,15-19,Chardonnay 100%,nd,88,3,88,nd,nd,,,Bianco spumante,Sparkling White,12.5,70,5+24,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003067,,,,,,,,,,,,,,,2023,2023,,Franciacorta Brut Novalia,DOCG,Franciacorta,Villa Crespia,Lombardia,3,18-22,Chardonnay 100%,Gnocchi al burro e ricotta,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,70,5+24,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
1,0003067-1,1.59,147,9,0.45,17,,,,,161,9,0.45,17,2.7,,,,Franciacorta Brut Novalia,DOCG,Franciacorta,Villa Crespia,Lombardia,2★-3★,18-22,Chardonnay 100%,Spaghetti ai ricci di mare – Gnocchi al burro e ricotta,85.3,2★-3★,85.3,nd,nd,,,Bianco spumante,Sparkling White,12.5,70k,5+24,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0003069,,,,,,,,,,,,,,,2017,2017,Saten,Franciacorta Brut Saten Cesonato,DOCG,Franciacorta,Villa Crespia,Lombardia,3,20-24,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,27,-7+30,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003069,,,,,,,,,,,,,,,2018,2018,Saten,Franciacorta Brut Saten Cesonato,DOCG,Franciacorta,Villa Crespia,Lombardia,3,20-24,Chardonnay 100%,Risotto con le rane,88,3,88,nd,nd,,,Bianco spumante,Sparkling White,12.5,25,-7+30,acciaio+sur lie,steel+sur lie,"Paglierino luminoso, solleticato da bollicine fini e numerose. Bouquet intenso, con netti sentori di biancospino e sambuco che cedono il passo a mela golden e crema al limone. L'ingresso  in bocca è pieno ed equilibrato, combinando morbidezza e sapidità e chiudendo su una scia succosa e fresca di pompelmo giallo. Vinificato in acciaio e rovere, sosta 30 mesi sui lieviti ",,Italy,Sans Année,Traditional/Classic method,Brut
2,0003069,,,,,,,,,,,,,,,2019,2019,Saten,Franciacorta Brut Saten Cesonato,DOCG,Franciacorta,Villa Crespia,Lombardia,4,20-24,Chardonnay 100%,Crostoni di polenta e mousse di caprino,89,4,89,nd,nd,,,Bianco spumante,Sparkling White,12.5,25,7+30,acciaio+sur lie,steel+sur lie,"Paglierino brillante con riflessi verdolini; spuma finissima e abbondante. Spettro olfattivo esuberante: ananas, banana, mango; poi fieno e grano, passando per pan brioche, crema pasticciera e mandorle. Intenso e corroborante al sorso, avvolge con freschezza citrina e garbata sapidità, indugiando su un lungo ricordo di crema al limone. Matura per 5 mesi tra acciaio e legno, prima di affinare per 30 mesi in bottiglia sui lieviti ",,Italy,Sans Année,Traditional/Classic method,Brut
2,0003069,,,,,,,,,,,,,,,2020,2020,Saten,Franciacorta Brut Saten Cesonato,DOCG,Franciacorta,Villa Crespia,Lombardia,3,20-24,Chardonnay 100%,nd,88,3,88,nd,nd,,,Bianco spumante,Sparkling White,12.5,25,7+30,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003069,,,,,,,,,,,,,,,2021,2021,Saten,Franciacorta Brut Saten Cesonato,DOCG,Franciacorta,Villa Crespia,Lombardia,3,20-24,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,38,7+30,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003069,,,,,,,,,,,,,,,2022,2022,Saten,Franciacorta Brut Saten Cesonato,DOCG,Franciacorta,Villa Crespia,Lombardia,3,20-24,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,38,7+30,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003069,,,,,,,,,,,,,,,2023,2023,Saten,Franciacorta Brut Saten Cesonato,DOCG,Franciacorta,Villa Crespia,Lombardia,3,23-27,Chardonnay 100%,Sarde in saor,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,38,7+30,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
1,0003069-1,2.70,68,15,0.60,22,,,,,76,15,0.60,22,3.1,,,Saten,Franciacorta Brut Saten Cesonato,DOCG,Franciacorta,Villa Crespia,Lombardia,3★-4★,23-27,Chardonnay 100%,Risotto con le rane – Crostoni di polenta e mousse di caprino – Sarde in saor,87.0,3★-4★,87.0,nd,nd,,,Bianco spumante,Sparkling White,12.5,38k,7+30,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0003232,,,,,,,,,,,,,,,2017,2017,,Franciacorta Brut Simbiotico,DOCG,Franciacorta,Villa Crespia,Lombardia,3,20-24,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,5,-,-,-,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003232,,,,,,,,,,,,,,,2018,2018,,Franciacorta Brut Simbiotico,DOCG,Franciacorta,Villa Crespia,Lombardia,3,20-24,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,15,-,-,-,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003232,,,,,,,,,,,,,,,2019,2019,,Franciacorta Brut Simbiotico,DOCG,Franciacorta,Villa Crespia,Lombardia,3,20-24,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,15,-,-,-,,,Italy,Sans Année,Traditional/Classic method,Brut
1,0003232-1,1.02,211,6,0.26,10,,,,,234,6,0.26,10,3.0,,,,Franciacorta Brut Simbiotico,DOCG,Franciacorta,Villa Crespia,Lombardia,3★,20-24,Chardonnay 100%,nd,86.0,3★,86.0,nd,nd,,,Bianco spumante,Sparkling White,12.5,5k-15k,-,-,-,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003070,,,,,,,,,,,,,,,2017,2017,,Franciacorta Dosaggio Zero Cisiolo,DOCG,Franciacorta,Villa Crespia,Lombardia,3,20-24,Pinot nero 100%,Lasagnetta di verdure,85,3,85,nd,nd,,,Bianco spumante,Sparkling White,13,15,30,sur lie,steel+sur lie,"Giallo paglierino che vira al dorato.  Al naso emergono profumi freschi e primaverili che fanno correre la memoria verso profumi di glicine e lavanda; si arricchisce di nuance da pera kaiser e pesca bianca, per terminare in un finale erbaceo di foglie secche. Di buona struttura in bocca, regala una lunga persistenza gusto-olfattiva. Acciaio e legno. Sosta per 30 mesi sui lieviti ",,Italy,Sans Année,Traditional/Classic method,Pas Dosé
2,0003070,,,,,,,,,,,,,,,2018,2018,,Franciacorta Dosaggio Zero Cisiolo,DOCG,Franciacorta,Villa Crespia,Lombardia,2,20-24,Pinot nero 100%,nd,84,2,84,nd,nd,,,Bianco spumante,Sparkling White,13,15,30,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Pas Dosé
2,0003070,,,,,,,,,,,,,,,2019,2019,,Franciacorta Dosaggio Zero Cisiolo,DOCG,Franciacorta,Villa Crespia,Lombardia,3,20-24,Pinot nero 100%,nd,85,3,85,nd,nd,,,Bianco spumante,Sparkling White,13,15,30,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Pas Dosé
2,0003070,,,,,,,,,,,,,,,2020,2020,,Franciacorta Dosaggio Zero Cisiolo,DOCG,Franciacorta,Villa Crespia,Lombardia,3,20-24,Pinot nero 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,13,20,30,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Pas Dosé
2,0003070,,,,,,,,,,,,,,,2022,2022,,Franciacorta Dosaggio Zero Cisiolo,DOCG,Franciacorta,Villa Crespia,Lombardia,3,20-24,Pinot nero 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,13,16,30,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Pas Dosé
1,0003070-1,1.47,155,8,0.37,14,,,,,169,8,0.37,14,2.8,,,,Franciacorta Dosaggio Zero Cisiolo,DOCG,Franciacorta,Villa Crespia,Lombardia,2★-3★,20-24,Pinot nero 100%,Lasagnetta di verdure – ,85.2,2★-3★,85.2,nd,nd,,,Bianco spumante,Sparkling White,13,15k-20k,30,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Pas Dosé
2,0003065,,,,,,,,,,,,,,,2017,2017,,Franciacorta Dosaggio Zero Numero Zero,DOCG,Franciacorta,Villa Crespia,Lombardia,4,20-24,Chardonnay 100%,Filetto di trota salmonata,89,4,89,nd,nd,,,Bianco spumante,Sparkling White,13,35,30,sur lie,steel+sur lie,"Giallo dorato vivido, arricchito da un perlage fine e abbondante. In evidenza al naso un timbro di frutta matura che rimanda dapprima alla mela cotogna, alla frutta esotica, poi al melone e infine alla confettura di pesca. Corrispondente all’assaggio, conferma al palato sensazioni di frutti ricchi e maturi. Vinificato in acciaio e legno, rimane per 30 mesi sui lieviti. ",,Italy,Sans Année,Traditional/Classic method,Pas Dosé
2,0003065,,,,,,,,,,,,,,,2018,2018,,Franciacorta Dosaggio Zero Numero Zero,DOCG,Franciacorta,Villa Crespia,Lombardia,4,20-24,Chardonnay 100%,Filetto di pescatrice al forno,90,4,90,nd,nd,,,Bianco spumante,Sparkling White,13,20,30,sur lie,steel+sur lie,"Paglierino brillante dai riverberi dorati accompagnato da mousse fine e persistente. Al naso esordisce su rimandi di pasta lievitata e crema pasticciera, virando poi su profumi  di agrumi e di mela e pera. Il sorso, avvolto  da eleganti e vellutate bollicine, è sorretto  da una piacevole trama fresco-sapida e da ottima corrispondenza con il profilo olfattivo, congedandosi su lunghi ritorni agrumati e minerali. Vinificato in acciaio e per una piccola parte in legno, sosta 30 mesi sui lieviti ",,Italy,Sans Année,Traditional/Classic method,Pas Dosé
2,0003065,,,,,,,,,,,,,,,2019,2019,,Franciacorta Dosaggio Zero Numero Zero,DOCG,Franciacorta,Villa Crespia,Lombardia,4,20-24,Chardonnay 100%,nd,89,4,89,nd,nd,,,Bianco spumante,Sparkling White,13,20,30,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Pas Dosé
2,0003065,,,,,,,,,,,,,,,2020,2020,,Franciacorta Dosaggio Zero Numero Zero,DOCG,Franciacorta,Villa Crespia,Lombardia,4,20-24,Chardonnay 100%,Calamari in tempura,89,4,89,nd,nd,,,Bianco spumante,Sparkling White,13,25,30,sur lie,steel+sur lie,"Giallo paglierino luminosissimo con riflessidorati e mousse ricca e persistente. Nasodi classe, declinato su fiori d'acacia, fruttatropicale, come mango e maracuja, ma anchesecca di nocciole tostate; fanno da contornopasticceria salata ed erbe mediterranee. Palatomorbido, gradevolmente stuzzicato dalle finibollicine e da una nitida impronta gessosa,che sfuma in un lungo finale balsamico. Unapiccola parte della cuvée fermenta e matura inbarrique di rovere francese e quindi sosta per30 mesi sui lieviti",,Italy,Sans Année,Traditional/Classic method,Pas Dosé
2,0003065,,,,,,,,,,,,,,,2021,2021,,Franciacorta Dosaggio Zero Numero Zero,DOCG,Franciacorta,Villa Crespia,Lombardia,4,20-24,Chardonnay 100%,Calamari arrostiti con purè di fave,90,4,90,nd,nd,,,Bianco spumante,Sparkling White,13,25,30,sur lie,steel+sur lie,"Paglierino fulgido dalle lievi sfumature dorate,solcato da catenelle sottili e incessanti. Regalaun corredo olfattivo di grande raffinatezza:fiori bianchi, gelsomino e glicine, tiglio, pescatabacchiera, cedro, timo e rosmarino, unalieve speziatura di zenzero e anice stellato. Alpalato emergono la struttura e l'equilibrio benarmonizzato tra morbidezza, freschezza esapidità. La vivace cremosità lascia la boccapulita e allunga la persistenza fruttata espeziata. Fermentazione in acciaio e barrique,poi 30 mesi di permanenza sui lieviti.",,Italy,Sans Année,Traditional/Classic method,Pas Dosé
2,0003065,,,,,,,,,,,,,,,2022,2022,,Franciacorta Dosaggio Zero Numero Zero,DOCG,Franciacorta,Villa Crespia,Lombardia,4,20-24,Chardonnay 100%,Capesante gratinate con panure di pistacchi,89,4,89,nd,nd,,,Bianco spumante,Sparkling White,13,25,30,sur lie,steel+sur lie,"Sfavillante veste dorata dall'abbondante e fine perlage. Rac- conti di pesca bianca, giunchiglia e iris si scambiano con scor- za di lime, poi biscotto e foglie di salvia. Ingresso deciso che deterge un palato sorprendentemente salino e di buon equi- librio. Suadente persistenza agrumata.",,Italy,Sans Année,Traditional/Classic method,Pas Dosé
2,0003065,,,,,,,,,,,,,,,2023,2023,,Franciacorta Dosaggio Zero Numero Zero,DOCG,Franciacorta,Villa Crespia,Lombardia,4,20-24,Chardonnay 100%,Risotto ai frutti di mare,89,4,89,nd,nd,,,Bianco spumante,Sparkling White,12.5,25,30,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Pas Dosé
1,0003065-1,7.01,21,39,1.78,66,,,,,21,39,1.78,66,4.0,,,,Franciacorta Dosaggio Zero Numero Zero,DOCG,Franciacorta,Villa Crespia,Lombardia,4★,20-24,Chardonnay 100%,Filetto di pescatrice al forno – Calamari in tempura – Calamari arrostiti con purè di fave – Capesante gratinate con panure di pistacchi – Risotto ai frutti di mare,89.3,4★,89.3,nd,nd,,,Bianco spumante,Sparkling White,12.5,25k,30,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0003066,,,,,,,,,,,,,,,2019,2007,Riserva – Millesimato,Franciacorta Riserva Brut Millè,DOCG,Franciacorta,Villa Crespia,Lombardia,5,40-44,Chardonnay 100%,Astice alla catalana,91,5,91,nd,nd,,,Bianco spumante,Sparkling White,13,2,7+100,acciaio+sur lie,steel+sur lie,"Giallo paglierino brillante, contornato da fine efittissimo perlage. Ventaglio olfattivo delicatoma espressivo, che offre nuance di acaciae biancospino, mela golden, pera coscia,mandarino e tocchi di erbe aromatiche cometimo e maggiorana; in chiusura le note più dolcidel miele e biscotti secchi. L'ingresso in boccaè fresco e sapido, cremoso l'apporto carbonico,con lunghi ricordi finali di cedro candito emandorla fresca. Parziale fermentazione ematurazione in barrique, prima di una lungasosta in acciaio e 100 mesi di riposo sui lieviti",,Italy,Vintage,Traditional/Classic method,Brut
2,0003066,,,,,,,,,,,,,,,2021,2009,Riserva – Millesimato,Franciacorta Riserva Brut Millè,DOCG,Franciacorta,Villa Crespia,Lombardia,4,40-44,Chardonnay 100%,nd,90,4,90,nd,nd,,,Bianco spumante,Sparkling White,13,2,7+100,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0003066,,,,,,,,,,,,,,,2023,2011,Riserva – Millesimato,Franciacorta Riserva Brut Millè,DOCG,Franciacorta,Villa Crespia,Lombardia,4,53-57,Chardonnay 100%,Costolette d'agnello in panatura,89,4,89,nd,nd,,,Bianco spumante,Sparkling White,13,5,7+100,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
1,0003066-1,4.98,35,28,0.51,19,,,,,39,28,0.51,19,4.3,,,Riserva – Millesimato,Franciacorta Riserva Brut Millè,DOCG,Franciacorta,Villa Crespia,Lombardia,4★-5★,53-57,Chardonnay 100%,Costolette d'agnello in panatura – Astice alla catalana,90.0,4★-5★,90.0,nd,nd,,,Bianco spumante,Sparkling White,13,5k,7+100,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0003238,,,,,,,,,,,,,,,2019,2011,Riserva – Millesimato,Franciacorta Riserva Dosaggio Zero,DOCG,Franciacorta,Villa Crespia,Lombardia,3,40-44,Pinot nero 100%,Antipasto misto di pesce al gratin,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,13,3,-,-,-,"Dorato e luminoso, mousse persistente  e numerosa. Fragrante ventaglio di riconoscimenti, con pane appena sfornato, fiori di campo, pesca gialla e albicocca, fino a cenni esotici di mango e papaia. l'assaggio è agile e fresco, scorrevole, con delicati aromi citrini e un epilogo gustoso e saporito. Il vino base sosta per 8 mesi tra rovere e acciaio, poi trascorre 70 mesi sui lieviti ",,Italy,Vintage,Traditional/Classic method,Pas Dosé
1,0003238-1,0.34,307,2,0.05,2,,,,,351,2,0.05,2,3.0,,,Riserva – Millesimato,Franciacorta Riserva Dosaggio Zero,DOCG,Franciacorta,Villa Crespia,Lombardia,3★,40-44,Pinot nero 100%,Antipasto misto di pesce al gratin,86.0,3★,86.0,nd,nd,,,Bianco spumante,Sparkling White,13,3k,-,-,-,,,Italy,Vintage,Traditional/Classic method,Pas Dosé
