Entry,Ref,OLDRS,RS,RAWQP,QP,RS2,RAWQP2,QP2,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
1,0002259-1,1.34,22,0.83,18,,0,,15,0.57,13,3.5,,,,Valle D'Aosta Pinot Noir Pierre,DOC,Valle D'Aosta Pinot Noir,Cave Gargantua,Valle D'Aosta,3★-4★,25-29,Pinot nero 100%,Filetto ai frutti di bosco,88.5,4★,89.0,3★,88.0,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,5k,12,botte piccola,small oak,,,Italy,,,
2,0001992,,,,,,,,,,,,,2016,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,Clos Blanc,Valle D'Aosta,3,10-14,Pinot nero 100%,Guancia di vitello brasata,86,3,86,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,2k,12,acciaio,steel,Rosso rubino. Emana intense nuance di fragoline, frutti e fiori rossi essiccati, che aleggiano su un variegato bouquet di cuoio, tabacco da pipa, spezie dolci e resina. Al palato apre garbatamente fresco e sapido. Di buon equilibrio, chiude con un gradevole ritorno di fragoline di bosco. Un anno in acciaio. ,,Italia,,,
1,0001992-1,0.34,6,0.47,10,,0,,4,0.33,7,3.0,,,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,Clos Blanc,Valle D'Aosta,3★,10-14,Pinot nero 100%,Guancia di vitello brasata,nd,3★,nd,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,2k,12,acciaio,steel,,,Italy,,,
2,0001977,,,,,,,,,,,,,2014,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,Crotta Di Prado,Valle D'Aosta,2,5-9,Pinot nero 100%,Capretto al forno,84,2,84,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,2k,6,acciaio,steel,Rubino tenue. Buona l'intensità olfattiva con ciliegia matura, mora di gelso, còté speziato  di pepe nero e noce moscata, con accenni di erbe di montagna e di rosa canina nel finale. Bocca morbida e vellutata, appena scalfita da un tannino di composta matrice. Matura in acciaio per 6 mesi e affina per lo stesso periodo in bottiglia. ,,Italia,,,
2,0001977,,,,,,,,,,,,,2015,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,Crotta Di Prado,Valle D'Aosta,3,10-14,Pinot nero 100%,Cotoletta alla valdostana,85,3,85,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,2k,6,acciaio,steel,Rosso rubino tenue. Al naso primeggiano  i sentori di mora di gelso, a cui seguono sensazioni speziate di cannella, macis e un accenno sfumato di cuoio. Bocca dominata da vivace freschezza, ben equilibrata da ricordi di frutta rossa e dal pepe bianco che ne esalta la sapidità. Tannino elegante e polposo. Matura per 6 mesi in acciaio. ,,Italia,,,
2,0001977,,,,,,,,,,,,,2018,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,Crotta Di Prado,Valle D'Aosta,1,10-14,Pinot nero 100%,nd,79,1,79,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,3k,6,acciaio,steel,,,Italia,,,
2,0001977,,,,,,,,,,,,,2019,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,Crotta Di Prado,Valle D'Aosta,2,10-14,Pinot nero 100%,nd,81,2,81,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14,3k,6,acciaio,steel,,,Italia,,,
1,0001977-1,0.57,10,0.80,18,,0,,7,0.55,12,2.0,,,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,Crotta Di Prado,Valle D'Aosta,1★-3★,10-14,Pinot nero 100%,Capretto al forno – Cotoletta alla valdostana,nd,1★-3★,nd,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14,2k-3k,6,acciaio,steel,,,Italy,,,
2,0001982,,,,,,,,,,,,,2018,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,Grosejan Vins,Valle D'Aosta,3,10-14,Pinot nero 100%,Carpaccio di carne salata con olio di noci,86,3,86,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,13k,-,-,-,"Rosso rubino con luminose trasparenze. Incipit floreale, con rosa, viola e geranio, seguito da slanci di piccoli frutti di bosco, tè verde e una sensazione agrumata. Sorso equilibrato, dalla trama tannica viva e delicata, sostenuta da piacevole freschezza e sapidità, lungo finale fruttato. Fermenta per metà in legno e per metà in acciaio. ",,Italia,,,
1,0001982-1,0.34,6,0.47,10,,0,,4,0.33,7,3.0,,,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,Grosejan Vins,Valle D'Aosta,3★,10-14,Pinot nero 100%,Carpaccio di carne salata con olio di noci,nd,3★,nd,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,13k,-,-,-,,,Italy,,,
2,0001981,,,,,,,,,,,,,2016,,Valle D'Aosta Pinot Noir Vigne Tzeriat,DOC,Valle D'Aosta Pinot Noir,Grosejan Vins,Valle D'Aosta,2,15-19,Pinot nero 100%,Tagliata di pezzata nera valdostana,84,2,84,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,5k,18,botte media,medium oak,Rosso rubino. Espande subito profumi di ciliegia e prugna, inoltrandosi verso profonde sfumature di sottobosco, terra e muschio, accompagnati da un velo di pepe e noce moscata. In bocca mostra un tannino gentile, dotato di buona permanenza gustativa. Per 18 mesi in tonneau di rovere francese. ,,Italia,,,
2,0001981,,,,,,,,,,,,,2018,,Valle D'Aosta Pinot Noir Vigne Tzeriat,DOC,Valle D'Aosta Pinot Noir,Grosejan Vins,Valle D'Aosta,3,15-19,Pinot nero 100%,nd,86,3,86,3,86,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,7k,18,botte media,medium oak,,,Italia,,,
2,0001981,,,,,,,,,,,,,2019,,Valle D'Aosta Pinot Noir Vigne Tzeriat,DOC,Valle D'Aosta Pinot Noir,Grosejan Vins,Valle D'Aosta,3,15-19,Pinot nero 100%,nd,87,3,86,3,88,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,7k,18,botte media,medium oak,,,Italia,,,
1,0001981-1,0.79,13,0.78,17,,0,,9,0.54,12,2.7,,,,Valle D'Aosta Pinot Noir Vigne Tzeriat,DOC,Valle D'Aosta Pinot Noir,Grosejan Vins,Valle D'Aosta,2★-3★,15-19,Pinot nero 100%,Tagliata di pezzata nera valdostana,85.7,2★-3★,85.3,3★,87.0,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,5k-7k,18,botte media,medium oak,,,Italy,,,
2,0001978,,,,,,,,,,,,,2018,,Valle D'Aosta Pinot Noir Grandgoiser,DOC,Valle D'Aosta Pinot Noir,La Cantina Di Cuneaz,Valle D'Aosta,3,10-14,Pinot nero 100%,Pollo alla cacciatora,86,3,86,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,2k,12,botte,oak,Rosso rubino luminoso, con riflessi che virano al granato. Al naso racconta di frutti rossi, ciliegie e prugne, per passare poi a un bouquet di fiori di campo e terminare con uno spunto lievemente erbaceo. Il sorso è caldo e morbido, dotato di tannini ben levigati. Palato equilibrato e di ottima permanenza. Riposa per 12 mesi in tonneau ,,Italia,,,
2,0001978,,,,,,,,,,,,,2019,,Valle D'Aosta Pinot Noir Grandgoiser,DOC,Valle D'Aosta Pinot Noir,La Cantina Di Cuneaz,Valle D'Aosta,3,15-19,Pinot nero 100%,Costolette di vitello in terrina,86,3,86,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,2k,12,botte,oak,Rosso rubino, fitto e con luci purpuree. Ricco bouquet di mora, ciliegia, albicocca e arancia, poi rosa rossa, humus e sottobo- sco. Impronta gustativa succosa e sapida che guida a una chiosa di lampone e fragolina. Tannini giovanili che garantiranno un'otti- ma evoluzione. ,,Italia,,,
1,0001978-1,0.68,11,0.66,15,,0,,8,0.46,10,3.0,,,,Valle D'Aosta Pinot Noir Grandgoiser,DOC,Valle D'Aosta Pinot Noir,La Cantina Di Cuneaz,Valle D'Aosta,3★,15-19,Pinot nero 100%,Pollo alla cacciatora – Costolette di vitello in terrina,nd,3★,nd,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,2k-3k,12,botte,oak,,,Italy,,,
2,0001983,,,,,,,,,,,,,2016,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,La Crotta Di Vegneron,Valle D'Aosta,2,10-14,Pinot nero 100%,nd,82,2,82,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,10k,-,-,-,,,Italia,,,
2,0001983,,,,,,,,,,,,,2017,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,La Crotta Di Vegneron,Valle D'Aosta,2,10-14,Pinot nero 100%,nd,82,2,82,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,5k,-,-,-,,,Italia,,,
2,0001983,,,,,,,,,,,,,2018,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,La Crotta Di Vegneron,Valle D'Aosta,2,10-14,Pinot nero 100%,nd,82,2,82,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,12.5,8k,-,-,-,,,Italia,,,
2,0001983,,,,,,,,,,,,,2019,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,La Crotta Di Vegneron,Valle D'Aosta,2,10-14,Pinot nero 100%,nd,82,2,82,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,10k,-,-,-,,,Italia,,,
2,0001983,,,,,,,,,,,,,2020,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,La Crotta Di Vegneron,Valle D'Aosta,2,15-19,Pinot nero 100%,nd,82,2,82,2,82,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,10k,-,-,-,,,Italia,,,
1,0001983-1,0.58,10,0.57,12,,0,,7,0.39,9,2.0,,,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,La Crotta Di Vegneron,Valle D'Aosta,2★,15-19,Pinot nero 100%,nd,82.0,2★,82.0,2★,82.0,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,5k-10k,-,-,-,,,Italy,,,
2,0001984,,,,,,,,,,,,2017,2013,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,La Vrille,Valle D'Aosta,3,15-19,Pinot nero 100%,Agnolotti di cervo alla demi-glace,87,3,87,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,1k,7+15,acciaio+botte,steel+oak,Rubino chiaro. Impianto olfattivo di buona intensità, con piccoli frutti rossi maturi in evidenza, poi emergono chiodi di garofano e noce moscata. Bocca morbida e appagante, appena scalfita da tannini docili ma ben espressi, richiama nel finale le sensazioni olfattive. Fermentazione in acciaio, maturazione per 15 mesi in tonneau e lungo affinamento in bottiglia. ,,Italia,,,
2,0001984,,,,,,,,,,,,2018,2014,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,La Vrille,Valle D'Aosta,4,15-19,Pinot nero 100%,Carrè d'agnello in salsa verde,89,4,89,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,2k,7+15,acciaio+botte,steel+oak,Rosso rubino vivace. Si apre subito con speziatura di noce moscata e chiodi di garofano. In un secondo momento risveglia effluvi complessi ed eleganti di ciliegia, tabacco, terra battuta e muschio verde. Assaggio rinfrescante condito da ricordi di piccoli frutti rossi di bosco, cacao e caffè. Trama tannica pregevole e sofisticata. Fermenta e matura in botte di rovere per 15 mesi ,,Italia,,,
2,0001984,,,,,,,,,,,,2019,2015,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,La Vrille,Valle D'Aosta,2,15-19,Pinot nero 100%,nd,83,2,83,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,2k,7+12,acciaio+botte,steel+oak,,,Italia,,,
2,0001984,,,,,,,,,,,,2020,2016,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,La Vrille,Valle D'Aosta,2,20-24,Pinot nero 100%,nd,84,2,84,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,3k,7+12,acciaio+botte,steel+oak,,,Italia,,,
2,0001984,,,,,,,,,,,,2021,2017,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,La Vrille,Valle D'Aosta,3,20-24,Pinot nero 100%,nd,86.5,3,85,3,88,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,1k,7+12,acciaio+botte,steel+oak,,,Italia,,,
2,0001984,,,,,,,,,,,,2022,2018,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,La Vrille,Valle D'Aosta,3,15-19,Pinot nero 100%,nd,86,3,86,3,86,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,1k,7+12,acciaio+botte,steel+oak,,,Italia,,,
1,0001984-1,2.25,37,2.20,48,,0,,26,1.53,34,2.8,,,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,La Vrille,Valle D'Aosta,2★-4★,15-19,Pinot nero 100%,Agnolotti di cervo alla demi-glace – Carrè d'agnello in salsa verde,85.9,2★-4★,85.7,3★,87.0,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,1k-3k,7 mesi in acciaio + 12-15 mesi in botte,acciaio+botte,steel+oak,,,Italy,,,
2,0002264,,,,,,,,,,,,,2017,,Valle D'Aosta Pinot Noir Revei,DOC,Valle D'Aosta Pinot Noir,Les Cretes,Valle D'Aosta,3,40-44,Pinot nero 100%,Medaglioni di manzo in salsa d'arrosto,86,3,86,3,86,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14.5,1k,18,botte grande,big oak,Rosso rubino intenso con lampi purpurei. Alnaso una sinfonia di riconoscimenti olfattivi,dal ribes rosso ai lamponi, dalla violetta allarosa selvatica, poi cenni di quarzo e ricordiì ditabacco dolce. La bocca è vitale: convivonofreschezza ed eleganti tannini, per una bevascorrevole e soddisfacente. Completa il sorsoun lungo finale caratterizzato dal ponpelmorosa. Matura per 18 mesi in botti di rovere.,,Italia,,,
2,0002264,,,,,,,,,,,,,2018,,Valle D'Aosta Pinot Noir Revei,DOC,Valle D'Aosta Pinot Noir,Les Cretes,Valle D'Aosta,3,30-34,Pinot nero 100%,nd,88,3,88,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14.5,1k,18,botte grande,big oak,,,Italia,,,
1,0002264-1,0.68,11,0.35,8,,0,,8,0.24,5,3.0,,,,Valle D'Aosta Pinot Noir Revei,DOC,Valle D'Aosta Pinot Noir,Les Cretes,Valle D'Aosta,3★,30-34,Pinot nero 100%,Medaglioni di manzo in salsa d'arrosto,86.5,3★,86.4,3★,86.3,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14.5,1k,18,botte grande,big oak,,,Italy,,,
2,0001994,,,,,,,,,,,,,2015,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,Les Granges,Valle D'Aosta,2,15-19,Pinot nero 100%,nd,84,2,84,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,2k,-,-,-,,,Italia,,,
2,0001994,,,,,,,,,,,,,2016,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,Les Granges,Valle D'Aosta,3,15-19,Pinot nero 100%,nd,85,3,85,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,2k,-,-,-,,,Italia,,,
1,0001994-1,0.45,8,0.45,10,,0,,5,0.31,7,2.5,,,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,Les Granges,Valle D'Aosta,2★-3★,15-19,Pinot nero 100%,nd,nd,2★-3★,nd,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,2k,-,-,-,,,Italy,,,
2,0001988,,,,,,,,,,,,,2015,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,Lo Triolet,Valle D'Aosta,3,10-14,Pinot nero 100%,Tagliolini al ragù di lepre,86,3,86,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,4k,8,acciaio,steel,Rubino chiaro. Profumi di buona intensità, in apertura sottobosco e muschio, poi piccoli frutti rossi e una fragrante nota vegetale. Sorso morbido, che riconduce a sensazioni fruttate, accompagnate da un tannino sottile in chiusura. Fermentazione e maturazione per 8 mesi in acciaio. ,,Italia,,,
2,0001988,,,,,,,,,,,,,2016,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,Lo Triolet,Valle D'Aosta,3,15-19,Pinot nero 100%,Involtini di vitello,86,3,86,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,5k,8,acciaio,steel,Rosso rubino tenue. Profilo olfattivo composto da piccoli frutti rossi, fragoline di bosco, ribes, mirtilli, viola, su uno sfondo speziato di chiodi di garofano e cannella. Al gusto una buona sensazione calorica supportata da freschezza e sapidità introduce tannini fini. In gran parte riposa in acciaio per 8 mesi ,,Italia,,,
2,0001988,,,,,,,,,,,,,2018,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,Lo Triolet,Valle D'Aosta,3,15-19,Pinot nero 100%,nd,86,3,86,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,6k,8,acciaio,steel,,,Italia,,,
1,0001988-1,1.02,17,1.00,22,,0,,12,0.69,15,3.0,,,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,Lo Triolet,Valle D'Aosta,3★,15-19,Pinot nero 100%,Tagliolini al ragù di lepre – Involtini di vitello,nd,3★,nd,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,8k-18k,8,acciaio,steel,,,Italy,,,
2,0001993,,,,,,,,,,,,,2018,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,Mai Domi,Valle D'Aosta,2,25-29,Pinot nero 100%,Pennette al bleu d'Aoste e mocetta,82,2,82,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,1k,12,botte piccola,small oak,Rosso porpora intenso e vivace. All'olfatto primeggia la frutta rossa, ciliegia e prugna leggermente sciroppate, arancia, poi note delicate floreali di violetta, con qualche accenno balsamico. Sorso dal piglio fresco e dalla beva immediata. Tannini dinamici, buona struttura, chiusura persistente e gradevolmente fruttata. In barrique per 12 mesi. ,,Italia,,,
1,0001993-1,0.12,2,0.07,2,,0,,1,0.05,1,2.0,,,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,Mai Domi,Valle D'Aosta,2★,25-29,Pinot nero 100%,Pennette al bleu d'Aoste e mocetta,nd,2★,nd,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,1k,12,botte piccola,small oak,,,Italy,,,
2,0001995,,,,,,,,,,,,,2015,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,Maison Agricole,Valle D'Aosta,2,10-14,Pinot nero 100%,Lasagnette con ragù d'agnello,84,2,84,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,2k,7,acciaio,steel,Rubino chiaro. Naso fruttato, con amarena  e ribes nero in evidenza, a cui fanno seguito accenni floreali di rosa canina e un'esile nuance di cannella. Palato fresco con tannini delicati, dove affiorano nel finale aromi di fragoline di bosco e di arancia rossa. Tutto in acciaio con maturazione di 7 mesi ,,Italia,,,
2,0001995,,,,,,,,,,,,,2016,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,Maison Agricole,Valle D'Aosta,3,10-14,Pinot nero 100%,Pollo alla cacciatora con patate,85,3,85,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,3k,7,acciaio,steel,"Rosso rubino tenue. Al naso spiccano piccoli frutti di bosco, mirtilli, lamponi e fragoline selvatiche, seguiti da cenni floreali di geranio e un leggero soffio di pepe nero. Assaggio ricco, con tannini levigati e morbidi, finale persistente con ritorni di frutta e spezie. Riposa in acciaio per 7 mesi. ",,Italia,,,
1,0001995-1,0.45,8,0.63,14,,0,,5,0.44,10,2.5,,,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,Maison Agricole,Valle D'Aosta,2★-3★,10-14,Pinot nero 100%,Lasagnette con ragù d'agnello – Pollo alla cacciatora con patate,nd,2★-3★,nd,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,2k-3k,7,acciaio,steel,,,Italy,,,
2,0001974,,,,,,,,,,,,2017,2013,,Valle D'Aosta Pinot Noir Semel Pater,DOC,Valle D'Aosta Pinot Noir,Maison Anselmet,Valle D'Aosta,5,45-49,Pinot nero 100%,nd,91,nd,nd,5,91,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14,3k,18,botte,oak,,,Italia,,,
2,0001974,,,,,,,,,,,,2017,2014,,Valle D'Aosta Pinot Noir Semel Pater,DOC,Valle D'Aosta Pinot Noir,Maison Anselmet,Valle D'Aosta,3,45-49,Pinot nero 100%,nd,87,3,87,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14,3k,18,botte,oak,,,Italia,,,
2,0001974,,,,,,,,,,,,2018,2015,,Valle D'Aosta Pinot Noir Semel Pater,DOC,Valle D'Aosta Pinot Noir,Maison Anselmet,Valle D'Aosta,3,45-49,Pinot nero 100%,Civet di camoscio con polenta,87,3,87,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14,2k,18,botte,oak,Rosso rubino vivo. Ingresso speziato, di chiodi di garofano, noce moscata e un accenno di pepe bianco. Seguono cenni fruttati di ciliegia, piccoli frutti rossi, fiori appassiti, liquirizia e tabacco. Sorso pieno e fresco. Ritorni di frutta e spezie accompagnano tannini vellutati. Per 15 mesi in barrique. ,,Italia,,,
2,0001974,,,,,,,,,,,,2019,2016,,Valle D'Aosta Pinot Noir Semel Pater,DOC,Valle D'Aosta Pinot Noir,Maison Anselmet,Valle D'Aosta,3,45-49,Pinot nero 100%,nd,86,3,86,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,3k,18,botte,oak,,,Italia,,,
2,0001974,,,,,,,,,,,,2020,2017,,Valle D'Aosta Pinot Noir Semel Pater,DOC,Valle D'Aosta Pinot Noir,Maison Anselmet,Valle D'Aosta,4,45-49,Pinot nero 100%,Costolette d'agnello al timo,90,4,89,5,91,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,3k,12,botte piccola,small oak,"Veste rubino lucente, con sfumature granato sul bordo. È un caleidoscopio di profumi: fiori e frutti rossi, spezie dolci, liquirizia, china, erbe da amaro, tabacco, cuoio e grafite, con uno sbuffo fumé. Sorso sostenuto da un tannino rifinito e da grande sapidità, che bilanciano alcol e componenti gliceriche, lungo epilogo su una traccia di liquirizia. Matura per 12 mesi in barrique. ",,Italia,,,
2,0001974,,,,,,,,,,,,2021,2018,,Valle D'Aosta Pinot Noir Semel Pater,DOC,Valle D'Aosta Pinot Noir,Maison Anselmet,Valle D'Aosta,3,45-49,Pinot nero 100%,nd,88,nd,nd,3,88,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14,3k,18,botte,oak,,,Italia,,,
2,0001974,,,,,,,,,,,,2022,2019,,Valle D'Aosta Pinot Noir Semel Pater,DOC,Valle D'Aosta Pinot Noir,Maison Anselmet,Valle D'Aosta,3,45-49,Pinot nero 100%,nd,88.5,3,86,5,91,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,3k,18,botte,oak,,,Italia,,,
1,0001974-1,5.68,95,2.01,44,,0,,66,1.40,31,3.4,,,,Valle D'Aosta Pinot Noir Semel Pater,DOC,Valle D'Aosta Pinot Noir,Maison Anselmet,Valle D'Aosta,3★-5★,45-49,Pinot nero 100%,nd – Costolette d'agnello al timo,88.2,3★-4★,87.0,3★-5★,90.3,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,2k-3k,12-18 mesi in botte,botte,oak,,,Italy,,,
2,0001975,,,,,,,,,,,,,2015,,Valle D'Aosta Pinot Noir Tradition,DOC,Valle D'Aosta Pinot Noir,Maison Anselmet,Valle D'Aosta,3,25-29,Pinot nero 100%,nd,87,3,87,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,8k,12,botte piccola,small oak,,,Italia,,,
2,0001975,,,,,,,,,,,,,2017,,Valle D'Aosta Pinot Noir Tradition,DOC,Valle D'Aosta Pinot Noir,Maison Anselmet,Valle D'Aosta,4,25-29,Pinot nero 100%,Filetto ai frutti di bosco,89,4,89,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,5k,12,botte piccola,small oak,"Rubino luminoso. Profuma di frutti di bosco  e spezie dolci, seguiti da fiori rossi, tabacco, sentori fumé e ricordi di grafite. Il sorso è fresco e dominato da una verve sapida che rinnova a ogni sorso il piacere della beva,, l'alcol è integrato e il tannino di raro pregio. Sosta in barrique per 12 mesi. ",,Italia,,,
1,0001975-1,1.34,22,0.83,18,,0,,15,0.57,13,3.5,,,,Valle D'Aosta Pinot Noir Tradition,DOC,Valle D'Aosta Pinot Noir,Maison Anselmet,Valle D'Aosta,3★-4★,25-29,Pinot nero 100%,Filetto ai frutti di bosco,nd,3★-4★,nd,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,5k-8k,12-18 mesi in botte,botte piccola,small oak,,,Italy,,,
2,0001980,,,,,,,,,,,,,2018,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,Nicola Del Negro,Valle D'Aosta,2,10-14,Pinot nero 100%,nd,82,2,82,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,1k,-,-,-,,,Italia,,,
1,0001980-1,0.12,2,0.16,4,,0,,1,0.11,2,2.0,,,,Valle D'Aosta Pinot Noir,DOC,Valle D'Aosta Pinot Noir,Nicola Del Negro,Valle D'Aosta,2★,10-14,Pinot nero 100%,nd,nd,2★,nd,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,1k,-,-,-,,,Italy,,,
2,0001979,,,,,,,,,,,,,2019,,Valle D'Aosta Pinot Noir Laon,DOC,Valle D'Aosta Pinot Noir,Nicola Del Negro,Valle D'Aosta,3,30-34,Pinot nero 100%,nd,86,3,86,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14.5,1k,2+12,acciaio+botte,steel+oak,,,Italia,,,
1,0001979-1,0.34,6,0.18,4,,0,,4,0.12,3,3.0,,,,Valle D'Aosta Pinot Noir Laon,DOC,Valle D'Aosta Pinot Noir,Nicola Del Negro,Valle D'Aosta,3★,30-34,Pinot nero 100%,nd,nd,3★,nd,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14.5,1k,2+12,acciaio+botte,steel+oak,,,Italy,,,
