Entry,Ref,OLDRS,RS,RAWQP,QP,RS2,RAWQP2,QP2,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
1,000627-1,10.29,100,4.55,80,100,4.55,80,,0,,4.4,,2020,Riserva,Frascati Superiore Riserva Primo,DOCG,Frascati Superiore,Merumalia,Lazio,3★-5★,20-24,Malvasia puntinata 70% – Greco 20% – Bombino bianco 10%,Spaghetti tonno e bottarga – Cernia in salsa di pistacchi – Tartare di ricciola con stracciatella – Linguine con asparagi e gamberi in salsa di cannellini – Tartare di tonno,90.8,0★,90.8,nd,nd,Lazio Malvasia,Bianco fermo,White Wine,14.5,1k-3k,6,acciaio+sur lie,steel+sur lie,,,Italy,,,
2,0000636,,,,,,,,,,,,,2016,,Frascati Superiore Epos,DOCG,Frascati Superiore,Poggio Le Volpi,Lazio,3,15-19,Malvasia Puntinata 60% – Chardonnay 30% – Greco 10%,Spaghetti alla carbonara,85,,85,,na,Lazio Malvasia,Bianco fermo,White Wine,13,25,-,acciaio,steel,"Paglierino con riflessi verde oro. Profilo olfattivo imponente, non ancora chiaramente dispiegato nei classici riconoscimenti della tipicità territoriale. In vetrina odori di caldera vulcanica in miscela con solfuri, pietra focaia, idrocarburi, che fanno appena intuire la presenza fruttata  e varietale dei vitigni. Gusto promettente, non ancora pienamente espresso. Buona anche  la persistenza.",,Italy,,,
2,0000636,,,,,,,,,,,,,2017,,Frascati Superiore Epos,DOCG,Frascati Superiore,Poggio Le Volpi,Lazio,3,10-14,Malvasia 90% – Trebbiano 10%,nd,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,13,30,-,acciaio,steel,,,Italy,,,
2,0000636,,,,,,,,,,,,,2018,Riserva,Frascati Superiore Riserva Epos,DOCG,Frascati Superiore,Poggio Le Volpi,Lazio,3,10-14,Malvasia 90% – Trebbiano 10%,nd,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,13,30,-,acciaio,steel,,,Italy,,,
1,000636-1,1.02,10,0.82,14,10,0.82,14,,0,,3.0,,2018,Riserva,Frascati Superiore Riserva Epos,DOCG,Frascati Superiore,Poggio Le Volpi,Lazio,3★,10-14,Malvasia 90% – Trebbiano 10%,Spaghetti alla carbonara,85.7,0★,85.7,nd,nd,Lazio Malvasia,Bianco fermo,White Wine,13,25k-30k,-,acciaio,steel,,,Italy,,,
2,0000638,,,,,,,,,,,,,2017,,Frascati Superiore Gold Label,DOCG,Frascati Superiore,Tenuta Di Pietra Porzia,Lazio,3,15-19,Malvasia Puntinata 70% – Greco 30%,Sarago in cartoccio alla mediterranea,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,15,-,acciaio,steel,"Giallo paglierino deciso. Al naso debutta con effluvi di ginestra, camomilla e tenui note  di caprifoglio, erba tagliata e fiori d'arancio. Assaggio avvolgente di morbida impostazione, con un finale in cui riemerge la freschezza dai contorni agrumati. In chiusura evidenzia un accenno di mineralità sulfurea.",,Italy,,,
1,000638-1,0.34,3,0.19,3,3,0.19,3,,0,,3.0,,2017,,Frascati Superiore Gold Label,DOCG,Frascati Superiore,Tenuta Di Pietra Porzia,Lazio,3★,15-19,Malvasia Puntinata 70% – Greco 30%,Sarago in cartoccio alla mediterranea,86.0,0★,86.0,nd,nd,Lazio Malvasia,Bianco fermo,White Wine,13.5,15k,-,acciaio,steel,,,Italy,,,
2,0000637,,,,,,,,,,,,,2015,,Frascati Superiore Poggio Verde,DOCG,Frascati Superiore,Terre Dei Pallavicini,Lazio,3,5-9,Malvasia Puntinata 70% – Bombino bianco 15% – Greco 7% – Grechetto 8%,Insalata di farro con verdure grigliate e scampi,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,50,4,acciaio,steel,"Giallo paglierino lucente. Ginestra, menta, pesca bianca e limone compongono il corredo olfattivo. Il sorso è rotondo, fresco e sapido, dotato di buona lunghezza; nel finale tornano richiami di frutta gialla matura.",,Italy,,,
2,0000637,,,,,,,,,,,,,2016,,Frascati Superiore Poggio Verde,DOCG,Frascati Superiore,Terre Dei Pallavicini,Lazio,3,10-14,Malvasia Puntinata 70% – Bombino bianco 15% – Greco 7% – Grechetto 8%,nd,85,,85,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,50,4,acciaio,steel,,,Italy,,,
2,0000637,,,,,,,,,,,,,2017,,Frascati Superiore Poggio Verde,DOCG,Frascati Superiore,Terre Dei Pallavicini,Lazio,3,5-9,Malvasia Puntinata 70% – Bombino bianco 15% – Greco 7% – Grechetto 8%,Pasta alla gricia,87,,87,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,30,4,acciaio,steel,"Giallo paglierino luminoso con riflessi verdolini. Naso gradevole, con riconoscimenti di agrumi, frutta a polpa bianca ed elicriso. Al palato esprime una freschezza vivida unita a elegante sapidità. Buon equilibrio complessivo che si dipana con intensità e discreta persistenza.",,Italy,,,
2,0000637,,,,,,,,,,,,,2018,,Frascati Superiore Poggio Verde,DOCG,Frascati Superiore,Terre Dei Pallavicini,Lazio,3,5-9,Malvasia Puntinata 70% – Bombino bianco 15% – Greco 7% – Grechetto 8%,Frittata con asparagi,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,30,4,acciaio,steel,"Paglierino lucente. Al naso si esprime inizialmente con riconoscimenti di salvia, asparago e un fresco respiro di erbe officinali, per poi virare sui richiami fruttati di pesca bianca e pompelmo. Ingresso gustativo caratterizzato dalla freschezza e dalla rispondenza tra naso e palato.",,Italy,,,
1,000637-1,1.35,13,1.88,33,13,1.88,33,,0,,3.0,,2018,,Frascati Superiore Poggio Verde,DOCG,Frascati Superiore,Terre Dei Pallavicini,Lazio,3★,5-9,Malvasia Puntinata 70% – Bombino bianco 15% – Greco 7% – Grechetto 8%,Insalata di farro con verdure grigliate e scampi – Pasta alla gricia – Frittata con asparagi,86.0,0★,86.0,nd,nd,Lazio Malvasia,Bianco fermo,White Wine,13.5,30k-50k,4,acciaio,steel,,,Italy,,,
2,0000635,,,,,,,,,,,,,2014,,Frascati Superiore Eremo Tuscolano,DOCG,Frascati Superiore,Valle Vermiglia,Lazio,4,15-19,Malvasia puntinata 60% – Bombino bianco 10% – Malvasia Bianca di Candia 10% – Trebbiano giallo 10% – Trebbiano toscano 10%,Calamaro grigliato su ricotta e zest di limone,89,,89,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,34,8,acciaio,steel,"Attraente alla vista con le sue tonalità luminose, di un paglierino dorato. Macchia mediterranea, caramella d'orzo, ginestra e camomilla,  cedro, pietra focaia e tartufo bianco sono le caratteristiche olfattive che si rincorrono e  si fondono in una disposizione armoniosa degli elementi. l’ingresso in bocca è quello  dei grandi Frascati, pieno e dinamico, che non stanca mai; fresco, con una lunga scia sapida a sottolineare le caratteristiche pedologiche.",,Italy,,,
2,0000635,,,,,,,,,,,,,2015,,Frascati Superiore Eremo Tuscolano,DOCG,Frascati Superiore,Valle Vermiglia,Lazio,5,10-14,Malvasia puntinata 60% – Bombino bianco 10% – Malvasia Bianca di Candia 10% – Trebbiano giallo 10% – Trebbiano toscano 10%,Gambero crudo con olio e pepe,91,,91,,na,Lazio Malvasia,Bianco fermo,White Wine,13,30,8,acciaio,steel,"Brilla nel calice con un paglierino acceso che tende all’oro. Olfatto che non delude mai in un perfetto crescendo. L'esordio fragrante di crosta di pane lascia spazio agli agrumi, alla mela golden e alla successione di erbe aromatiche, tra cui la menta e la salvia, che occupano la scena insieme ai sentori tostati di nocciola. Riempie il palato con grazia. Fresco, con la tipica caratteristica di sapidità. Ritorni di lime accompagnano un finale minerale che induce al nuovo assaggio. ",,Italy,,,
2,0000635,,,,,,,,,,,,,2017,,Frascati Superiore Eremo Tuscolano,DOCG,Frascati Superiore,Valle Vermiglia,Lazio,4,10-14,Malvasia puntinata 60% – Bombino bianco 10% – Malvasia Bianca di Candia 10% – Trebbiano giallo 10% – Trebbiano toscano 10%,Risotto asparagi e gamberi,90,,90,,na,Lazio Malvasia,Bianco fermo,White Wine,13,30,8,acciaio,steel,"Giallo paglierino luminescente con bei riflessi dorati. Quadro olfattivo di fiori bianchi, tra cui si riconoscono acacia e biancospino, poi pesca bianca, mela, lemongrass, con un'evidenza finale di litchi e pompelmo rosa. La mineralità si unisce alle erbe aromatiche, tè bianco e camonmilla. Al palato manifesta una freschezza equilibrata e una sapidità valorizzata da un elegante finale agrumato. Il sorso è ampio e coerente. ",,Italy,,,
2,0000635,,,,,,,,,,,,,2018,,Frascati Superiore Eremo Tuscolano,DOCG,Frascati Superiore,Valle Vermiglia,Lazio,4,10-14,Malvasia puntinata 60% – Bombino bianco 10% – Malvasia Bianca di Candia 10% – Trebbiano giallo 10% – Trebbiano toscano 10%,Spaghetti allo scoglio,89,,89,,na,Lazio Malvasia,Bianco fermo,White Wine,13,30,8,acciaio,steel,"Giallo paglierino brillante. Il bouquet odoroso esprime con intensità e raffinatezza note di selce e rosmarino, salvia e maggiorana, che  si avvicendano punteggiate da tratti di fieno  ed erbe essiccate; la freschezza del limone e dell'arancia si unisce armoniosamente a sentori di pera, susina e a profumi di fiori bianchi. Al gusto è delicato, suadente, caldo e dotato di struttura; il finale si allunga sapido su sentori di marzapane. ",,Italy,,,
2,0000635,,,,,,,,,,,,,2019,,Frascati Superiore Eremo Tuscolano,DOCG,Frascati Superiore,Valle Vermiglia,Lazio,3,10-14,Malvasia puntinata 60% – Bombino bianco 10% – Malvasia Bianca di Candia 10% – Trebbiano giallo 10% – Trebbiano toscano 10%,Spaghetti con le telline,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,13,30,8,acciaio,steel,"Paglierino brillante. Naso intenso e raffinato, apre a un ventaglio di aromi freschi di glicine, mela fuji e pera. La balsamicità della nepetella si sovrappone a sentori minerali e agrumati con una nuance di erba essiccata. Sorso gradevole, delicato e fresco, chiude con una persistente scia sapida che ne esalta il garbo.",,Italy,,,
1,000635-1,6.32,61,5.12,90,61,5.12,90,,0,,4.0,,2019,,Frascati Superiore Eremo Tuscolano,DOCG,Frascati Superiore,Valle Vermiglia,Lazio,3★-5★,10-14,Malvasia puntinata 60% – Bombino bianco 10% – Malvasia Bianca di Candia 10% – Trebbiano giallo 10% – Trebbiano toscano 10%,Calamaro grigliato su ricotta e zest di limone – Gambero crudo con olio e pepe – Risotto asparagi e gamberi – Spaghetti allo scoglio – Spaghetti con le telline,89.0,0★,89.0,nd,nd,Lazio Malvasia,Bianco fermo,White Wine,13,30k-34k,8,acciaio,steel,,,Italy,,,
2,0000629,,,,,,,,,,,,,2017,Riserva,Frascati Superiore Riserva Vigneto Filonardi,DOCG,Frascati Superiore,Villa Simone,Lazio,3,10-14,Malvasia di Candia Aromatica 40% – Malvasia puntinata 40% – Trebbiano 15% – Grechetto 5%,Baccalà mantecato con purè,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,14,13,6,acciaio,steel,"Giallo paglierino vivace. Dal profilo olfattivo giovanile emergono erbe aromatiche, cedro, pesca, frutta e fiori gialli, aromi minerali. All'assaggio è di grande impatto materico, caldo e avvolgente: struttura bilanciata grazie a buona freschezza e sapidità che determinano una progressione ammandorlata tipica dei vitigni utilizzati.",,Italy,,,
2,0000629,,,,,,,,,,,,,2018,Riserva,Frascati Superiore Riserva Vigneto Filonardi,DOCG,Frascati Superiore,Villa Simone,Lazio,3,10-14,Malvasia di Candia Aromatica 60% – Trebbiano 23% – Malvasia puntinata 17%,Uova al tegamino con asparagi,87,,87,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,10,4,acciaio,steel,"Paglierino tenue. Naso intenso di biancospino e ciclamino, frutta a polpa bianca, pera,  mela golden, pesca nettarina e melone; erbe aromatiche e mineralità di talco e gesso completano il corredo olfattivo. Sorso pieno, di fresca e appagante progressione; finale gustoso e sapido.",,Italy,,,
2,0000629,,,,,,,,,,,,,2019,Riserva,Frascati Superiore Riserva Vigneto Filonardi,DOCG,Frascati Superiore,Villa Simone,Lazio,3,15-19,Malvasia puntinata 45% – Malvasia di Candia Aromatica 44% – Trebbiano 11%,nd,88,,88,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,10,7,acciaio,steel,,,Italy,,,
1,000629-1,1.02,10,0.58,10,10,0.58,10,,0,,3.0,,2019,Riserva,Frascati Superiore Riserva Vigneto Filonardi,DOCG,Frascati Superiore,Villa Simone,Lazio,3★,15-19,Malvasia puntinata 45% – Malvasia di Candia Aromatica 44% – Trebbiano 11%,Uova al tegamino con asparagi – Baccalà mantecato con purè,87.0,0★,87.0,nd,nd,Lazio Malvasia,Bianco fermo,White Wine,13.5,10k-13k,7,acciaio,steel,,,Italy,,,
2,0000629,,,,,,,,,,,,,2016,,Frascati Superiore Vigneto Filonardi,DOCG,Frascati Superiore,Villa Simone,Lazio,3,10-14,Malvasia di Candia Aromatica 40% – Malvasia puntinata 40% – Trebbiano 15% – Grechetto 5%,Gnocchi al burro e salvia,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,14,13,6,acciaio,steel,"Giallo paglierino luminoso. Diffonde aromi delicati di fiori bianchi seguiti dai sentori fruttati di albicocca, pesca gialla e melone. Folata minerale. Gusto pieno e sapido con un tocco ammandorlato. Ricordi di agrumi nel lungo finale. ",,Italy,,,
2,0000630,,,,,,,,,,,,,2016,,Frascati Superiore Villa Dei Preti,DOCG,Frascati Superiore,Villa Simone,Lazio,2,5-9,Malvasia di Candia Aromatica 40% – Malvasia puntinata 40% – Grechetto 20%,nd,84,,84,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,18,4+3,acciaio+botte,steel+oak,,,Italy,,,
2,0000630,,,,,,,,,,,,,2018,,Frascati Superiore Villa Dei Preti,DOCG,Frascati Superiore,Villa Simone,Lazio,2,10-14,Malvasia di Candia Aromatica 40% – Malvasia puntinata 40% – Grechetto 20%,nd,84,,84,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,24,4+3,acciaio+botte,steel+oak,,,Italy,,,
2,0000630,,,,,,,,,,,,,2019,,Frascati Superiore Villa Dei Preti,DOCG,Frascati Superiore,Villa Simone,Lazio,3,5-9,Malvasia puntinata 60% – Malvasia di Candia Aromatica 20% – Grechetto 10% – Greco 10%,nd,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,26,4+3,acciaio+botte,steel+oak,,,Italy,,,
2,0000630,,,,,,,,,,,,,2020,,Frascati Superiore Villa Dei Preti,DOCG,Frascati Superiore,Villa Simone,Lazio,3,5-9,Malvasia puntinata 45% – Malvasia di Candia Aromatica 44% – Trebbiano 11%,nd,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,26,4+3,acciaio+botte,steel+oak,,,Italy,,,
1,000630-1,1.25,12,1.73,30,12,1.73,30,,0,,2.6,,2020,,Frascati Superiore Villa Dei Preti,DOCG,Frascati Superiore,Villa Simone,Lazio,2★-3★,5-9,Malvasia puntinata 45% – Malvasia di Candia Aromatica 44% – Trebbiano 11%,Gnocchi al burro e salvia – ,85.2,0★,85.2,nd,nd,Lazio Malvasia,Bianco fermo,White Wine,13.5,13k-26k,4+3,acciaio+botte,steel+oak,,,Italy,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mesi in barrique,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mesi in barrique,,,,,
