Entry,0005916,OLDRS,RS,RAWQP,QP,RS2,RAWQP2,QP2,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,0005603,,,,,,,,,,,,2018,2015,,Alto Adige Sauvignon De Silva,DOC,Alto Adige Sauvignon,Tenuta Peter Solva,Alto Adige,2,13-17,Sauvignon blanc 100%,nd,82,2,82,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,14,10,-,-,-,,,Italy,,,
2,0005603,,,,,,,,,,,,2019,2016,,Alto Adige Sauvignon De Silva,DOC,Alto Adige Sauvignon,Tenuta Peter Solva,Alto Adige,2,15-19,Sauvignon blanc 100%,nd,82,2,82,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,14,10,-,-,-,,,Italy,,,
2,0005603,,,,,,,,,,,,2020,2017,,Alto Adige Sauvignon De Silva,DOC,Alto Adige Sauvignon,Tenuta Peter Solva,Alto Adige,2,15-19,Sauvignon blanc 100%,nd,82,2,82,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,14,10,-,-,-,,,Italy,,,
2,0005603,,,,,,,,,,,,2021,2018,,Alto Adige Sauvignon De Silva,DOC,Alto Adige Sauvignon,Tenuta Peter Solva,Alto Adige,2,15-19,Sauvignon blanc 100%,nd,82,2,82,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,14,10,-,-,-,,,Italy,,,
2,0005603,,,,,,,,,,,,2022,2019,,Alto Adige Sauvignon De Silva,DOC,Alto Adige Sauvignon,Tenuta Peter Solva,Alto Adige,2,16-20,Sauvignon blanc 100%,nd,82,2,82,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,14,10,-,-,-,,,Italy,,,
1,0005603-1,0.58,6,0.35,7,6,0.35,7,3,0.18,5,2.0,,,,Alto Adige Sauvignon De Silva,DOC,Alto Adige Sauvignon,Tenuta Peter Solva,Alto Adige,2★,16-20,Sauvignon blanc 100%,nd,82.0,2★,82.0,nd,nd,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,14,10k,-,-,-,,,Italy,,,
2,0005620,,,,,,,,,,,,2019,2017,,Alto Adige Sauvignon,DOC,Alto Adige Sauvignon,Tenuta Pfostl,Alto Adige,2,10-14,Sauvignon blanc 100%,nd,82,2,82,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,13,1,-,acciaio,steel,,,Italy,,,
1,0005620-1,0.12,1,0.10,2,1,0.10,2,1,0.05,1,2.0,,,,Alto Adige Sauvignon,DOC,Alto Adige Sauvignon,Tenuta Pfostl,Alto Adige,2★,10-14,Sauvignon blanc 100%,nd,82.0,2★,82.0,nd,nd,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,13,1k,-,acciaio,steel,,,Italy,,,
2,0005625,,,,,,,,,,,,2018,2016,,Alto Adige Sauvignon Georg Weger,DOC,Alto Adige Sauvignon,Tenuta Pfostl,Alto Adige,2,19-23,Sauvignon blanc 100%,Pagnottine d'orzo,82,2,82,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,13.5,1,8,botte piccola/botte media,small/medium oak,"Giallo paglierino. Esordisce con una fresca brezza mentolata, per virare  poi su pesca, albicocca e un leggero floreale. Succosa freschezza e garbata sapidità conducono sino alla chiusura, intensa e fruttata. Vinificazione in barrique e tonneau ",,Italy,,,
1,0005625-1,0.12,1,0.06,1,1,0.06,1,1,0.03,1,2.0,,,,Alto Adige Sauvignon Georg Weger,DOC,Alto Adige Sauvignon,Tenuta Pfostl,Alto Adige,2★,19-23,Sauvignon blanc 100%,Pagnottine d'orzo,82.0,2★,82.0,nd,nd,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,13.5,1k,8,botte piccola/botte media,small/medium oak,,,Italy,,,
2,0005601,,,,,,,,,,,,2021,2019,,Alto Adige Sauvignon,DOC,Alto Adige Sauvignon,Tenuta Plonerhof,Alto Adige,2,11-15,Sauvignon blanc 100%,Terrina al formaggio su insalatina di pomodori,82,2,82,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,13.5,13,8,acciaio,steel,"Paglierino tenue con sprazzi verdolini. Si fa aspettare ed evidenzia poi un bouquet dal varietale tratto vegetale. Propone basilico selvatico, erba appena tagliata, fiori di sambuco verdi, con sbuffi di mela e agrumi. Sorso improntato alla viva freschezza. Solo acciaio. ",,Italy,,,
1,0005601-1,0.12,1,0.10,2,1,0.10,2,1,0.05,1,2.0,,,,Alto Adige Sauvignon,DOC,Alto Adige Sauvignon,Tenuta Plonerhof,Alto Adige,2★,11-15,Sauvignon blanc 100%,Terrina al formaggio su insalatina di pomodori,82.0,2★,82.0,nd,nd,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,13.5,13k,8,acciaio,steel,,,Italy,,,
2,0005663,,,,,,,,,,,,2022,2019,,Alto Adige Sauvignon Exclusiv,DOC,Alto Adige Sauvignon,Tenuta Plonerhof,Alto Adige,2,27-31,Sauvignon blanc 100%,nd,82,2,82,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,14,3,-,-,-,,,Italy,,,
1,0005663-1,0.12,1,0.04,1,1,0.04,1,1,0.02,1,2.0,,,,Alto Adige Sauvignon Exclusiv,DOC,Alto Adige Sauvignon,Tenuta Plonerhof,Alto Adige,2★,27-31,Sauvignon blanc 100%,nd,82.0,2★,82.0,nd,nd,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,14,3k,-,-,-,,,Italy,,,
2,0005618,,,,,,,,,,,,2019,2017,,Alto Adige Sauvignon,DOC,Alto Adige Sauvignon,Tenuta Unterhofer,Alto Adige,5,8-12,Sauvignon blanc 100%,nd,91,5,91,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,13,8,-,-,-,,,Italy,,,
1,0005618-1,2.98,32,3.20,65,32,3.20,65,17,1.67,46,5.0,,,,Alto Adige Sauvignon,DOC,Alto Adige Sauvignon,Tenuta Unterhofer,Alto Adige,5★,8-12,Sauvignon blanc 100%,nd,91.0,5★,91.0,nd,nd,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,13,8k,-,-,-,,,Italy,,,
2,0005609,,,,,,,,,,,,2018,2016,,Alto Adige Sauvignon Myra,DOC,Alto Adige Sauvignon,Tenuta Waldgries,Alto Adige,2,11-15,Sauvignon blanc 100%,nd,84,2,84,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,14,40,7,acciaio/botte media,steel/medium oak,,,Italy,,,
2,0005609,,,,,,,,,,,,2019,2017,,Alto Adige Sauvignon Myra,DOC,Alto Adige Sauvignon,Tenuta Waldgries,Alto Adige,4,12-16,Sauvignon blanc 100%,Insalata di canederli allo speck,89,4,89,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,14,10,7,acciaio/botte media,steel/medium oak,"Veste paglierino luccicante. Incipit tipico e riconoscibile, con ricordi freschi di menta, erba appena tagliata, bosso e fiori di sambuco. Completano il quadro aromi agrumati di pompelmo e lievi cenni iodati. Finissima ma ben presente la vena fresca, compagna della possente sapidità, che dà profondità al sorso. Di struttura e perfettamente equilibrato, si avvia verso un finale lungo e appagante, dagli echi ammandorlati. Vinificazione in acciaio e tonneau per 7 mesi ",,Italy,,,
2,0005609,,,,,,,,,,,,2020,2018,,Alto Adige Sauvignon Myra,DOC,Alto Adige Sauvignon,Tenuta Waldgries,Alto Adige,2,10-14,Sauvignon blanc 100%,nd,84,2,84,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,14,10,7,acciaio/botte media,steel/medium oak,,,Italy,,,
2,0005609,,,,,,,,,,,,2021,2019,,Alto Adige Sauvignon Myra,DOC,Alto Adige Sauvignon,Tenuta Waldgries,Alto Adige,2,13-17,Sauvignon blanc 100%,nd,82,2,82,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,13.5,10,7,acciaio/botte media,steel/medium oak,,,Italy,,,
1,0005609-1,1.35,14,0.97,20,14,0.97,20,8,0.50,14,2.5,,,,Alto Adige Sauvignon Myra,DOC,Alto Adige Sauvignon,Tenuta Waldgries,Alto Adige,2★-4★,13-17,Sauvignon blanc 100%,Insalata di canederli allo speck – ,84.8,2★-4★,84.8,nd,nd,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,13.5,10k-40k,7,acciaio/botte media,steel/medium oak,,,Italy,,,
2,0005583,,,,,,,,,,,,2017,2015,,Alto Adige Sauvignon Puiten,DOC,Alto Adige Sauvignon,Thomas Pichler,Alto Adige,1,13-17,Sauvignon blanc 100%,nd,79,1,79,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,14,1,-,-,-,,,Italy,,,
2,0005583,,,,,,,,,,,,2018,2016,,Alto Adige Sauvignon Puiten,DOC,Alto Adige Sauvignon,Thomas Pichler,Alto Adige,2,11-15,Sauvignon blanc 100%,nd,80,2,80,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,14,2,-,-,-,,,Italy,,,
2,0005583,,,,,,,,,,,,2020,2018,,Alto Adige Sauvignon Puiten,DOC,Alto Adige Sauvignon,Thomas Pichler,Alto Adige,1,18-22,Sauvignon blanc 100%,nd,79,1,79,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,14,2,-,-,-,,,Italy,,,
1,0005583-1,0.12,1,0.07,1,1,0.07,1,1,0.03,1,1.3,,,,Alto Adige Sauvignon Puiten,DOC,Alto Adige Sauvignon,Thomas Pichler,Alto Adige,1★-2★,18-22,Sauvignon blanc 100%,nd,79.3,1★-2★,79.3,nd,nd,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,14,1k-2k,-,-,-,,,Italy,,,
2,0005632,,,,,,,,,,,,2020,2018,,Alto Adige Sauvignon,DOC,Alto Adige Sauvignon,Thurnhof,Alto Adige,2,14-18,Sauvignon blanc 100%,nd,82,2,82,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,14,4,-,-,-,,,Italy,,,
1,0005632-1,0.12,1,0.08,2,1,0.08,2,1,0.04,1,2.0,,,,Alto Adige Sauvignon,DOC,Alto Adige Sauvignon,Thurnhof,Alto Adige,2★,14-18,Sauvignon blanc 100%,nd,82.0,2★,82.0,nd,nd,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,14,4k,-,-,-,,,Italy,,,
2,0005648,,,,,,,,,,,,2021,2019,,Alto Adige Sauvignon 800,DOC,Alto Adige Sauvignon,Thurnhof,Alto Adige,2,13-17,Sauvignon blanc 100%,nd,82,2,82,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,13.5,4,-,-,-,,,Italy,,,
1,0005648-1,0.12,1,0.08,2,1,0.08,2,1,0.04,1,2.0,,,,Alto Adige Sauvignon 800,DOC,Alto Adige Sauvignon,Thurnhof,Alto Adige,2★,13-17,Sauvignon blanc 100%,nd,82.0,2★,82.0,nd,nd,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,13.5,4k,-,-,-,,,Italy,,,
2,0005611,,,,,,,,,,,,2017,2014,Riserva,Alto Adige Sauvignon Riserva Rachtl,DOC,Alto Adige Sauvignon,Tiefenbrunner,Alto Adige,5,47-51,Sauvignon blanc 100%,Gamberetti di fiume in salsa all'aneto,91,5,91,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,14,1,12,botte,oak,"Splendida veste giallo paglierino. Un fine profumo di uva spina e pesca bianca accarezza il naso. Si ESDBV'\C‘&! con sentori di pompelmo e fiori d'arancio, melissa, menta e un cenno di miele. Struttura lineare e densa di eccelsa tensione al palato, grazie a freschezza e vena sapida prorompenti. Alcol finemente integrato nella struttura possente ed equilibrata. Finale lungo dagli stimolanti tocchi amaricanti. Maturazione in rovere per 12 mesi ",,Italy,,,
2,0005611,,,,,,,,,,,,2018,2016,Riserva,Alto Adige Sauvignon Riserva Rachtl,DOC,Alto Adige Sauvignon,Tiefenbrunner,Alto Adige,2,47-51,Sauvignon blanc 100%,nd,84,2,84,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,14,2,12,botte,oak,,,Italy,,,
2,0005611,,,,,,,,,,,,2019,2017,Riserva,Alto Adige Sauvignon Riserva Rachtl,DOC,Alto Adige Sauvignon,Tiefenbrunner,Alto Adige,3,47-51,Sauvignon blanc 100%,nd,85,3,85,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,13.5,2,12,botte,oak,,,Italy,,,
2,0005611,,,,,,,,,,,,2020,2018,Riserva,Alto Adige Sauvignon Riserva Rachtl,DOC,Alto Adige Sauvignon,Tiefenbrunner,Alto Adige,3,48-52,Sauvignon blanc 100%,nd,86,3,86,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,13.5,2,12,botte,oak,,,Italy,,,
1,0005611-1,3.77,41,0.81,16,41,0.81,16,21,0.42,12,3.3,,,Riserva,Alto Adige Sauvignon Riserva Rachtl,DOC,Alto Adige Sauvignon,Tiefenbrunner,Alto Adige,2★-5★,48-52,Sauvignon blanc 100%,Gamberetti di fiume in salsa all'aneto – ,86.5,2★-5★,86.5,nd,nd,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,13.5,1k-2k,12,botte,oak,,,Italy,,,
2,0005621,,,,,,,,,,,,2019,2017,,Alto Adige Sauvignon 505,DOC,Alto Adige Sauvignon,Von Blumen,Alto Adige,3,16-20,Sauvignon blanc 100%,Cannelloni ricotta e spinaci,85,3,85,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,13,8,-,acciaio,steel,"Paglierino lucente. Profumi intensissimi dall’esordio vagamente polveroso, che evidenziano poi erbette, menta piperita, ortica, agrumi e cassis, su un sottofondo balsamico. Sorso caldo, ben equilibrato dalla freschezza scattante. Teso e sapido in bocca, risulta intenso e di lunga durata. Si allontana fresco e nitido. Solo acciaio. ",,Italy,,,
2,0005621,,,,,,,,,,,,2020,2018,,Alto Adige Sauvignon 505,DOC,Alto Adige Sauvignon,Von Blumen,Alto Adige,2,16-20,Sauvignon blanc 100%,Asparagi verdi con crescione e fiori di zucca fritti,84,2,84,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,12.5,13,-,acciaio,steel,"Paglierino luminoso. Restio a svelarsi, debutta con leggeri aliti erbacei, che sfociano in peperone verde, pompelmo e uva spina. Sapore diretto e fresco, che fa perno sulla vena acida possente, ma ben cesellata. Rintocchi di menta e pepe al retrogusto. Solo acciaio. ",,Italy,,,
1,0005621-1,0.45,5,0.27,6,5,0.27,6,3,0.14,4,2.5,,,,Alto Adige Sauvignon 505,DOC,Alto Adige Sauvignon,Von Blumen,Alto Adige,2★-3★,16-20,Sauvignon blanc 100%,Cannelloni ricotta e spinaci – Asparagi verdi con crescione e fiori di zucca fritti,84.5,2★-3★,84.5,nd,nd,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,12.5,8k-13k,-,acciaio,steel,,,Italy,,,
2,0005624,,,,,,,,,,,,2018,2016,,Alto Adige Sauvignon Flowers Selection,DOC,Alto Adige Sauvignon,Von Blumen,Alto Adige,3,28-32,Sauvignon blanc 100%,Flan di finocchio,85,3,85,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,12.5,4,8,acciaio/botte,steel/oak,"Paglierino. Un bouquet di aromi erbacei intensi spazia dalla menta all'ortica, dalla buccia d'arancia all’uva spina  e al lime. In bocca sorprende con freschezza tesa e stuzzicante mineralità La progressione è elegante, equilibrata  e gustosa. Persistenza amaricante in sintonia con le evidenze percepite al naso. Sosta tra acciaio e rovere francese per 8 mesi.  ",,Italy,,,
2,0005624,,,,,,,,,,,,2019,2017,,Alto Adige Sauvignon Flowers Selection,DOC,Alto Adige Sauvignon,Von Blumen,Alto Adige,1,28-32,Sauvignon blanc 100%,nd,79,1,79,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,13,4,8,acciaio/botte,steel/oak,,,Italy,,,
2,0005624,,,,,,,,,,,,2020,2018,,Alto Adige Sauvignon Flowers Selection,DOC,Alto Adige Sauvignon,Von Blumen,Alto Adige,1,19-23,Sauvignon blanc 100%,Rosetta di salmone,77,1,77,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,13,4,12,botte media,medium oak,"Giallo verdolino. Profuma di mela  verde e fiori di sambuco con un soffio vegetale. Sorso brioso, dal primo impatto deciso. Maturazione in tonneau per 12 mesi. ",,Italy,,,
1,0005624-1,0.34,4,0.18,4,4,0.18,4,2,0.09,3,1.7,,,,Alto Adige Sauvignon Flowers Selection,DOC,Alto Adige Sauvignon,Von Blumen,Alto Adige,1★-3★,19-23,Sauvignon blanc 100%,Rosetta di salmone – Flan di finocchio,80.3,1★-3★,80.3,nd,nd,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,13,4k,12,botte media,medium oak,,,Italy,,,
2,0005646,,,,,,,,,,,,2020,2018,,Alto Adige Sauvignon,DOC,Alto Adige Sauvignon,Wassererhof,Alto Adige,2,11-15,Sauvignon blanc 100%,Praline dritte di maialino su insalata,82,2,82,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,13.5,15,9,botte media,medium oak,"Paglierino luminoso dai bordi verdolini. Al naso si presenta con vivace freschezza, lineare ed essenziale: p e amnarene, susina e visciola. Assaggio decisamente fresco. In acciaio e tonneau di rovere, per 9 mesi  ",,Italy,,,
1,0005646-1,0.12,1,0.10,2,1,0.10,2,1,0.05,1,2.0,,,,Alto Adige Sauvignon,DOC,Alto Adige Sauvignon,Wassererhof,Alto Adige,2★,11-15,Sauvignon blanc 100%,Praline dritte di maialino su insalata,82.0,2★,82.0,nd,nd,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,13.5,15k,9,botte media,medium oak,,,Italy,,,
2,0005655,,,,,,,,,,,,2019,2017,,Alto Adige Sauvignon Riserva,DOC,Alto Adige Sauvignon,Wassererhof,Alto Adige,3,28-32,Sauvignon blanc 100%,Lingua di vitello su insalatina di lenticchie,86,3,86,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,14,1,12,botte,oak,"Lucente paglierino orlato di verde. Ventaglio dal timbro rotondo, di uva spina e melone. Intervengono leggiadri aliti di fiori di sambuco e fumo e un tocco minerale. Il primo sorso sprizza mirabile freschezza, contornata e sorretta dalla vena sapida. Chiude con eleganza evocando fresche trame fruttate. Fermentazione in legno, dove riposa per 12 mesi ",,Italy,,,
1,0005655-1,0.34,4,0.12,2,4,0.12,2,2,0.06,2,3.0,,,,Alto Adige Sauvignon Riserva,DOC,Alto Adige Sauvignon,Wassererhof,Alto Adige,3★,28-32,Sauvignon blanc 100%,Lingua di vitello su insalatina di lenticchie,86.0,3★,86.0,nd,nd,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,14,1k,12,botte,oak,,,Italy,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0005657,,,,,,,,,,,,2020,2018,,Sauvignon,IGT,Mitterberg Sauvignon,Kiemberger,Alto Adige,3,16-20,Sauvignon blanc 100%,Cannelloni verdi al basilico,85,3,85,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,14.5,1,10,botte,oak,"Paglierino dall'orlo ramato. Bouquet di impatto, contrassegnato da sentori di pera, pesca e albicocca, con tocchi esotici di papaia e ananas; seguono cenni rinfrancanti di menta, timo e salvia e aliti di pietra focaia e gesso.  In bocca è teso e dritto; finemente cesellato l'intreccio fresco-sapido. Sfuma lasciando dietro di sé una traccia amaricante. Maturazione tra acciaio e rovere francese per 10 mesi ",,Italy,,,
2,0005657,,,,,,,,,,,,2021,2019,,Sauvignon,IGT,Mitterberg Sauvignon,Kiemberger,Alto Adige,2,16-20,Sauvignon blanc 100%,nd,84,2,84,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,14.5,1,10,botte,oak,,,Italy,,,
1,0005657-1,0.45,100,5.56,100,5,0.27,6,3,0.14,4,2.5,,,,Sauvignon,IGT,Mitterberg Sauvignon,Kiemberger,Alto Adige,2★-3★,16-20,Sauvignon blanc 100%,Cannelloni verdi al basilico – ,84.5,2★-3★,84.5,nd,nd,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,14.5,1k,10,botte,oak,,,Italy,,,
2,0005658,,,,,,,,,,,,2021,2019,,Sauvignon,IGT,Mitterberg Sauvignon,Popphof,Alto Adige,2,9-13,Sauvignon blanc 100%,nd,82,2,82,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,13,2,-,-,-,,,Italy,,,
1,0005658-1,0.12,25,2.32,42,1,0.11,2,1,0.06,2,2.0,,,,Sauvignon,IGT,Mitterberg Sauvignon,Popphof,Alto Adige,2★,9-13,Sauvignon blanc 100%,nd,82.0,2★,82.0,nd,nd,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,13,2k,-,-,-,,,Italy,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0000577,,,,,,,,,,,,2018,2016,,Anphora Garnellen,,Vino Generico Alto Adige Sauvignon,Tropfltalhof,Alto Adige,5,45-49,Sauvignon blanc 100%,Tortino di scamorza e pomodori,94,5,94,,,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,14,2,14,anfora,amphora,"Prezioso oro cristallino. Presenta nuance  di mela, pesca gialla, pompelmo e buccia d'arancia in apertura, per progredire su menta e melissa, con un pizzico di pepe bianco e curry. DÀà il meglio di sé nell'espressione gustativa, dettata dalla combinazione di fresca vivacità e lieve astringenza. Procede spedito e teso, con spiccata intensità. Sfuma lento, su rintocchi di erbe aromatiche e buccia d'agrumi. ",,Italy,,,
1,000577-1,2.98,100,2.13,100,32,0.68,14,17,0.35,10,5.0,,,,Anphora Garnellen,0,Vino Generico Alto Adige Sauvignon,Tropfltalhof,Alto Adige,5★,45-49,Sauvignon blanc 100%,Tortino di scamorza e pomodori,94.0,5★,94.0,nd,nd,Alto Adige Sauvignon,Alto Adige White Wines,Bianco fermo,White Wine,14,2k,14,anfora,amphora,,,Italy,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0005134,,,,,,,,,,,,2017,2014,,Alto Adige Bianco Abtei Muri,DOC,Alto Adige Bianco,Cantina Convento Muri Gries,Alto Adige,3,19-23,Pinot bianco 70% – Pinot grigio 25% – Gewurztraminer 5%,Fonduta di formaggio,85,3,85,,,Alto Adige White Blends,Alto Adige White Wines,Bianco fermo,White Wine,13,5,11,botte,oak,"Giallo paglierino intenso. Si apre regalando un'intrigante speziatura  di cannella e chiodi di garofano,  poi biancospino e marzapane, noci  e mandorle, pesche sciroppate, scorza d'arancia. Al palato punta su sensazioni fresche e saporite che si intrecciano al calore alcolico. Tanta sostanza ad accompagnare il finale che ripropone note d’arancia e chiusura ammandorlata. Maturazione in rovere per 11 mesi ",,Italy,,,
2,0005134,,,,,,,,,,,,2018,2015,,Alto Adige Bianco Abtei Muri,DOC,Alto Adige Bianco,Cantina Convento Muri Gries,Alto Adige,2,19-23,Pinot bianco 70% – Pinot grigio 25% – Gewurztraminer 5%,Salmerino in camicia al limone,84,2,84,,,Alto Adige White Blends,Alto Adige White Wines,Bianco fermo,White Wine,14,5,11,botte,oak,"Paglierino luminoso. Profilo olfattivo con avvio suadente di vaniglia e cioccolato bianco, seguiti da profumi  di mela e pera con cenni agrumati. La morbidezza calorica che si sviluppa al palato smorza l’'impatto sapido-fresco, donando piacevole avvolgenza. Finale amaricante. Riposa in botti di rovere per 11 mesi ",,Italy,,,
1,0005134-1,0.45,3,0.12,15,3,0.12,8,3,0.12,3,2.5,,,,Alto Adige Bianco Abtei Muri,DOC,Alto Adige Bianco,Cantina Convento Muri Gries,Alto Adige,2★-3★,19-23,Pinot bianco 70% – Pinot grigio 25% – Gewurztraminer 5%,Fonduta di formaggio – Salmerino in camicia al limone,84.5,2★-3★,84.5,nd,nd,Alto Adige White Blends,Alto Adige White Wines,Bianco fermo,White Wine,14,5k,11,botte,oak,,,Italy,,,
2,0005135,,,,,,,,,,,,2017,2011,,Alto Adige Bianco Appius,DOC,Alto Adige Bianco,Cantina San Michele Appiano,Alto Adige,5,93-97,Sauvignon blanc 34% – Chardonnay 33% – Pinot grigio 33%,Risotto allo zafferano,93,5,93,,,Alto Adige White Blends,Alto Adige White Wines,Bianco fermo,White Wine,14,5,36,acciaio,steel,"Livrea giallo dorato rilucente. Il profilo olfattivo è molto invitante: si susseguono profumi di albicocca, mela cotogna,  uva spina e melone, rintocchi speziati  di vaniglia e chiodi di garofano, cenni  di sandalo, erbe aromatiche e nocciola, su uno sfondo delicatamente minerale e fumé. Il gusto è deciso e di carattere, che si propone caldo e di imponente concentrazione, con una vena fresco- sapida a renderlo ancora più appagante. Si allontana lentamente su ricordi di pompelmo e scorza d’arancia. Vinificato tra barrique, sosta in tini d'acciaio per 3 anni ",,Italy,,,
2,0005135,,,,,,,,,,,,2018,2012,,Alto Adige Bianco Appius,DOC,Alto Adige Bianco,Cantina San Michele Appiano,Alto Adige,5,97-101,Chardonnay 65% – Sauvignon blanc 15% – Pinot bianco 10% – Pinot grigio 10%,Storione affumicato con caviale e porri,92,5,92,,,Alto Adige White Blends,Alto Adige White Wines,Bianco fermo,White Wine,14,5,36,acciaio,steel,"Giallo paglierino smagliante. Libera immediatamente cenni di mandorle tostate e nocciola, che cingono un fruttato dolce di mango, melone  e prugna. Si aggiungono effluvi di cannella e incenso a dare profondità e complessità. In bocca l'avvolgenza è contrastata con efficacia da una sferzante sapidità e da cortese freschezza. Fastoso, ricco, maturo ed elegantemente equilibrato, chiude interminabile con suggestioni agrumate, invitando a un nuovo assaggio. Vinificato tra barrique ",,Italy,,,
